username,label_id,route_id,street_edge_id,neighborhood,label_type,lat,lng,gsv_panorama_id,time_created,severity,temporary,tag_list,description
jonfroehlich,466,3,27969,Central Oradell,SurfaceProblem,40.95481491088867,-74.04141235351562,a_xxpT9isyhFKloxxtVSmQ,2023-08-03 16:32:39.28-07,1,f,cracks,
jonfroehlich,467,3,27969,Central Oradell,SurfaceProblem,40.954898834228516,-74.0413589477539,a_xxpT9isyhFKloxxtVSmQ,2023-08-03 16:32:49.822-07,4,f,"height difference,uneven/slanted",
jonfroehlich,468,3,27969,Central Oradell,SurfaceProblem,40.95492935180664,-74.04139709472656,a_xxpT9isyhFKloxxtVSmQ,2023-08-03 16:32:53.296-07,1,f,"uneven/slanted,height difference",
jonfroehlich,469,3,27969,Central Oradell,SurfaceProblem,40.95494842529297,-74.04143524169922,a_xxpT9isyhFKloxxtVSmQ,2023-08-03 16:32:56.55-07,1,f,height difference,
jonfroehlich,470,3,27969,Central Oradell,SurfaceProblem,40.9549560546875,-74.04151153564453,wFF_pUH4wplX8rv7izkmaw,2023-08-03 16:33:06.062-07,5,f,"height difference,uneven/slanted,very broken",
jonfroehlich,471,3,27969,Central Oradell,SurfaceProblem,40.9549674987793,-74.04153442382812,wFF_pUH4wplX8rv7izkmaw,2023-08-03 16:33:10.665-07,2,f,"height difference,uneven/slanted",
jonfroehlich,472,3,27969,Central Oradell,SurfaceProblem,40.95484924316406,-74.04154205322266,wFF_pUH4wplX8rv7izkmaw,2023-08-03 16:33:22.355-07,1,f,height difference,
jonfroehlich,474,3,27970,West Oradell,SurfaceProblem,40.95490646362305,-74.04175567626953,3JTNQyZx2H_h61fQeXzEXQ,2023-08-03 16:33:40.837-07,1,f,height difference,
jonfroehlich,475,3,27970,West Oradell,SurfaceProblem,40.95490646362305,-74.0417709350586,3JTNQyZx2H_h61fQeXzEXQ,2023-08-03 16:33:47.572-07,,f,,
jonfroehlich,476,3,27969,Central Oradell,SurfaceProblem,40.95491027832031,-74.04170989990234,3JTNQyZx2H_h61fQeXzEXQ,2023-08-03 16:33:52.408-07,1,f,height difference,
jonfroehlich,477,4,27970,West Oradell,SurfaceProblem,40.95488739013672,-74.04175567626953,3JTNQyZx2H_h61fQeXzEXQ,2023-08-04 05:48:25.61-07,1,f,height difference,
jonfroehlich,478,4,27969,Central Oradell,SurfaceProblem,40.954917907714844,-74.04170989990234,3JTNQyZx2H_h61fQeXzEXQ,2023-08-04 05:48:29.604-07,1,f,height difference,
jonfroehlich,479,4,27970,West Oradell,SurfaceProblem,40.95490264892578,-74.04177856445312,3JTNQyZx2H_h61fQeXzEXQ,2023-08-04 05:48:36.997-07,2,f,"height difference,uneven/slanted",
jonfroehlich,480,4,27970,West Oradell,SurfaceProblem,40.95491027832031,-74.04175567626953,3JTNQyZx2H_h61fQeXzEXQ,2023-08-04 05:48:40.348-07,1,f,,
jonfroehlich,481,4,27970,West Oradell,SurfaceProblem,40.95491409301758,-74.0418472290039,3JTNQyZx2H_h61fQeXzEXQ,2023-08-04 05:48:45.714-07,1,f,height difference,
jonfroehlich,482,4,27970,West Oradell,Occlusion,40.95502853393555,-74.04174041748047,3JTNQyZx2H_h61fQeXzEXQ,2023-08-04 05:48:52.603-07,,f,,
jonfroehlich,483,4,27970,West Oradell,SurfaceProblem,40.95491027832031,-74.04183959960938,6uA6p5hirwmaTgYmnwjc5w,2023-08-04 05:49:03.218-07,2,f,"height difference,uneven/slanted",
jonfroehlich,484,4,27970,West Oradell,SurfaceProblem,40.95491409301758,-74.04185485839844,6uA6p5hirwmaTgYmnwjc5w,2023-08-04 05:49:07.751-07,1,f,"uneven/slanted,height difference",
jonfroehlich,485,4,27970,West Oradell,SurfaceProblem,40.95505142211914,-74.04185485839844,zoqYdsl3hO36WKfMdgiK5w,2023-08-04 05:49:20.063-07,1,f,"height difference,uneven/slanted",
jonfroehlich,486,4,27970,West Oradell,Occlusion,40.954925537109375,-74.0418930053711,zoqYdsl3hO36WKfMdgiK5w,2023-08-04 05:49:27.649-07,,f,,
jonfroehlich,487,4,27970,West Oradell,SurfaceProblem,40.95494842529297,-74.04195404052734,zoqYdsl3hO36WKfMdgiK5w,2023-08-04 05:49:31.307-07,2,f,height difference,
jonfroehlich,494,4,27970,West Oradell,SurfaceProblem,40.95502853393555,-74.04224395751953,XDvh-qfaFg69Lo9G9ChIIA,2023-08-04 05:50:38.189-07,2,f,,
jonfroehlich,488,4,27970,West Oradell,SurfaceProblem,40.954959869384766,-74.04200744628906,zoqYdsl3hO36WKfMdgiK5w,2023-08-04 05:49:38.561-07,1,f,uneven/slanted,maybe slightly slanted driveway
jonfroehlich,489,4,27970,West Oradell,SurfaceProblem,40.95504379272461,-74.0419692993164,TiKixgTZM9NujiXn-y1_Wg,2023-08-04 05:49:51.429-07,5,f,"height difference,uneven/slanted",
jonfroehlich,490,4,27970,West Oradell,SurfaceProblem,40.95503616333008,-74.0419692993164,TiKixgTZM9NujiXn-y1_Wg,2023-08-04 05:50:00.659-07,1,f,height difference,
jonfroehlich,493,4,27970,West Oradell,SurfaceProblem,40.95501708984375,-74.0422134399414,XDvh-qfaFg69Lo9G9ChIIA,2023-08-04 05:50:35.464-07,1,f,height difference,
jonfroehlich,498,4,27970,West Oradell,SurfaceProblem,40.95511245727539,-74.04209899902344,XDvh-qfaFg69Lo9G9ChIIA,2023-08-04 05:51:03.795-07,1,f,cracks,
jonfroehlich,491,4,27970,West Oradell,SurfaceProblem,40.95497512817383,-74.04208374023438,TiKixgTZM9NujiXn-y1_Wg,2023-08-04 05:50:10.571-07,4,f,"height difference,uneven/slanted",
jonfroehlich,492,4,27970,West Oradell,SurfaceProblem,40.95507049560547,-74.04206848144531,XDvh-qfaFg69Lo9G9ChIIA,2023-08-04 05:50:21.523-07,4,f,"height difference,uneven/slanted",
jonfroehlich,500,4,27970,West Oradell,SurfaceProblem,40.955074310302734,-74.04239654541016,vvlhDeLNvmaSpQucOH5cXw,2023-08-04 05:51:43.577-07,1,f,"height difference,uneven/slanted",
jonfroehlich,495,4,27970,West Oradell,SurfaceProblem,40.955020904541016,-74.04222869873047,XDvh-qfaFg69Lo9G9ChIIA,2023-08-04 05:50:41.121-07,1,f,height difference,
jonfroehlich,496,4,27970,West Oradell,SurfaceProblem,40.95503616333008,-74.04226684570312,XDvh-qfaFg69Lo9G9ChIIA,2023-08-04 05:50:45.946-07,4,f,"uneven/slanted,height difference",
jonfroehlich,497,4,27970,West Oradell,SurfaceProblem,40.95513916015625,-74.04214477539062,XDvh-qfaFg69Lo9G9ChIIA,2023-08-04 05:51:00.366-07,1,f,height difference,
jonfroehlich,499,4,27970,West Oradell,SurfaceProblem,40.95509338378906,-74.0420150756836,MSjdq_gKynmBUaj8fD3kRw,2023-08-04 05:51:22.746-07,2,f,"uneven/slanted,height difference",
jonfroehlich,501,4,27970,West Oradell,SurfaceProblem,40.95508575439453,-74.04244995117188,vvlhDeLNvmaSpQucOH5cXw,2023-08-04 05:51:48.46-07,1,f,height difference,
jonfroehlich,508,4,27970,West Oradell,SurfaceProblem,40.955135345458984,-74.0425796508789,Bzz-xWiuS86fQhAgBWV-Iw,2023-08-04 05:52:44.693-07,1,f,height difference,
jonfroehlich,509,4,27972,West Oradell,CurbRamp,40.955257415771484,-74.04267883300781,C_nLMZfQw6AsbJOB5CLmsQ,2023-08-04 05:52:56.381-07,4,f,"not enough landing space,not level with street,narrow,missing tactile warning",
jonfroehlich,545,4,27982,West Oradell,NoSidewalk,40.95586013793945,-74.04238891601562,aVzRcV_Pkh2aWDLUT2rTIg,2023-08-04 05:55:27.342-07,,f,,
jonfroehlich,546,4,27982,West Oradell,NoSidewalk,40.95590591430664,-74.04237365722656,aVzRcV_Pkh2aWDLUT2rTIg,2023-08-04 05:55:28.286-07,,f,,
jonfroehlich,502,4,27970,West Oradell,SurfaceProblem,40.95516586303711,-74.04227447509766,9169I6ZCpj7bKXXBrtSW9w,2023-08-04 05:51:57.045-07,2,f,height difference,
jonfroehlich,503,4,27970,West Oradell,SurfaceProblem,40.955081939697266,-74.04241180419922,9169I6ZCpj7bKXXBrtSW9w,2023-08-04 05:52:02.878-07,1,f,"height difference,uneven/slanted",
jonfroehlich,505,4,27970,West Oradell,CurbRamp,40.95521545410156,-74.04251098632812,Bzz-xWiuS86fQhAgBWV-Iw,2023-08-04 05:52:19.286-07,3,f,"missing tactile warning,not enough landing space",
jonfroehlich,506,4,27970,West Oradell,NoCurbRamp,40.95515441894531,-74.04254150390625,Bzz-xWiuS86fQhAgBWV-Iw,2023-08-04 05:52:30.659-07,,f,no alternate route,
jonfroehlich,516,4,27972,West Oradell,CurbRamp,40.955284118652344,-74.04267883300781,aULWpkvqpUZnfbUW32rRGA,2023-08-04 05:53:27.826-07,1,f,,
jonfroehlich,517,4,27972,West Oradell,Crosswalk,40.95526123046875,-74.04261779785156,aULWpkvqpUZnfbUW32rRGA,2023-08-04 05:53:31.863-07,1,f,,
jonfroehlich,518,4,27982,West Oradell,CurbRamp,40.955238342285156,-74.04257202148438,aULWpkvqpUZnfbUW32rRGA,2023-08-04 05:53:36.169-07,1,f,,
jonfroehlich,529,4,27982,West Oradell,NoSidewalk,40.95547866821289,-74.04256439208984,1pRtPJGEpXiw94d9532w2g,2023-08-04 05:55:05.156-07,,f,,
jonfroehlich,530,4,27982,West Oradell,NoSidewalk,40.95554733276367,-74.04254150390625,1pRtPJGEpXiw94d9532w2g,2023-08-04 05:55:06.056-07,,f,,
jonfroehlich,531,4,27982,West Oradell,NoSidewalk,40.95546340942383,-74.04241943359375,1pRtPJGEpXiw94d9532w2g,2023-08-04 05:55:06.908-07,,f,,
jonfroehlich,532,4,27982,West Oradell,NoSidewalk,40.955509185791016,-74.04241180419922,1pRtPJGEpXiw94d9532w2g,2023-08-04 05:55:07.72-07,,f,,
jonfroehlich,533,4,27982,West Oradell,NoSidewalk,40.95560836791992,-74.04251098632812,Wcm6bWuJhgEyVj9VNJ_UXw,2023-08-04 05:55:11.007-07,,f,,
jonfroehlich,534,4,27982,West Oradell,NoSidewalk,40.95566940307617,-74.04248046875,Wcm6bWuJhgEyVj9VNJ_UXw,2023-08-04 05:55:11.833-07,,f,,
jonfroehlich,535,4,27982,West Oradell,NoSidewalk,40.95558166503906,-74.0423583984375,Wcm6bWuJhgEyVj9VNJ_UXw,2023-08-04 05:55:12.651-07,,f,,
jonfroehlich,536,4,27982,West Oradell,NoSidewalk,40.95563888549805,-74.0423583984375,Wcm6bWuJhgEyVj9VNJ_UXw,2023-08-04 05:55:13.345-07,,f,,
jonfroehlich,537,4,27982,West Oradell,NoSidewalk,40.9556884765625,-74.04246520996094,ZH9HxC1NBaQLPIdE4hv6aw,2023-08-04 05:55:16.902-07,,f,,
jonfroehlich,538,4,27982,West Oradell,NoSidewalk,40.95574951171875,-74.04244232177734,ZH9HxC1NBaQLPIdE4hv6aw,2023-08-04 05:55:17.836-07,,f,,
jonfroehlich,539,4,27982,West Oradell,NoSidewalk,40.955657958984375,-74.04232788085938,ZH9HxC1NBaQLPIdE4hv6aw,2023-08-04 05:55:18.658-07,,f,,
jonfroehlich,540,4,27982,West Oradell,NoSidewalk,40.955718994140625,-74.04232788085938,ZH9HxC1NBaQLPIdE4hv6aw,2023-08-04 05:55:19.345-07,,f,,
jonfroehlich,541,4,27982,West Oradell,NoSidewalk,40.955772399902344,-74.04241943359375,Rzji0MWAULozDjBN8nGv6A,2023-08-04 05:55:22.397-07,,f,,
jonfroehlich,547,4,27982,West Oradell,NoSidewalk,40.95584487915039,-74.04225158691406,aVzRcV_Pkh2aWDLUT2rTIg,2023-08-04 05:55:29.08-07,,f,,
jonfroehlich,548,4,27982,West Oradell,NoSidewalk,40.95587158203125,-74.04222869873047,jV5oPE8iokrMSBLOiPw30Q,2023-08-04 05:55:32.208-07,,f,,
jonfroehlich,551,4,27983,West Oradell,NoSidewalk,40.956085205078125,-74.0422592163086,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:38.828-07,,f,,
jonfroehlich,552,4,27766,West Oradell,NoSidewalk,40.95603942871094,-74.04232788085938,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:39.473-07,,f,,
jonfroehlich,504,4,27970,West Oradell,SurfaceProblem,40.9550895690918,-74.04242706298828,9169I6ZCpj7bKXXBrtSW9w,2023-08-04 05:52:05.939-07,1,f,"height difference,uneven/slanted",
jonfroehlich,507,4,27970,West Oradell,SurfaceProblem,40.95511245727539,-74.0425033569336,Bzz-xWiuS86fQhAgBWV-Iw,2023-08-04 05:52:38.86-07,1,f,height difference,
jonfroehlich,512,4,27982,West Oradell,NoSidewalk,40.9553337097168,-74.04251098632812,C_nLMZfQw6AsbJOB5CLmsQ,2023-08-04 05:53:05.062-07,,f,,
jonfroehlich,513,4,27982,West Oradell,NoSidewalk,40.95530319213867,-74.04251098632812,C_nLMZfQw6AsbJOB5CLmsQ,2023-08-04 05:53:06.214-07,,f,,
jonfroehlich,515,4,27972,West Oradell,SurfaceProblem,40.9553108215332,-74.04273986816406,C_nLMZfQw6AsbJOB5CLmsQ,2023-08-04 05:53:18.806-07,4,f,"height difference,very broken,uneven/slanted",
jonfroehlich,519,4,27972,West Oradell,CurbRamp,40.955204010009766,-74.04281616210938,aULWpkvqpUZnfbUW32rRGA,2023-08-04 05:53:48.352-07,1,f,,
jonfroehlich,520,4,27771,West Oradell,Crosswalk,40.95520782470703,-74.04288482666016,aULWpkvqpUZnfbUW32rRGA,2023-08-04 05:53:50.243-07,1,f,,
jonfroehlich,521,4,27771,West Oradell,CurbRamp,40.955238342285156,-74.0429458618164,aULWpkvqpUZnfbUW32rRGA,2023-08-04 05:53:52.3-07,1,f,,
jonfroehlich,522,4,27972,West Oradell,SurfaceProblem,40.95517349243164,-74.042724609375,aULWpkvqpUZnfbUW32rRGA,2023-08-04 05:53:59.771-07,2,f,"height difference,uneven/slanted",
jonfroehlich,528,4,27982,West Oradell,NoSidewalk,40.95549011230469,-74.04256439208984,zKRdxKOXyG1y4ggihqey4g,2023-08-04 05:54:58.81-07,,f,,
jonfroehlich,542,4,27982,West Oradell,NoSidewalk,40.955833435058594,-74.04240417480469,Rzji0MWAULozDjBN8nGv6A,2023-08-04 05:55:23.188-07,,f,,
jonfroehlich,543,4,27982,West Oradell,NoSidewalk,40.955753326416016,-74.04228973388672,Rzji0MWAULozDjBN8nGv6A,2023-08-04 05:55:24.048-07,,f,,
jonfroehlich,544,4,27982,West Oradell,NoSidewalk,40.9557991027832,-74.04228210449219,Rzji0MWAULozDjBN8nGv6A,2023-08-04 05:55:24.734-07,,f,,
jonfroehlich,549,4,27769,West Oradell,NoSidewalk,40.95594024658203,-74.04208374023438,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:35.458-07,,f,,
jonfroehlich,550,4,27769,West Oradell,NoSidewalk,40.955989837646484,-74.04216003417969,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:36.545-07,,f,,
jonfroehlich,510,4,27982,West Oradell,NoSidewalk,40.955326080322266,-74.04264068603516,C_nLMZfQw6AsbJOB5CLmsQ,2023-08-04 05:53:02.924-07,,f,,
jonfroehlich,511,4,27982,West Oradell,NoSidewalk,40.95538330078125,-74.04261016845703,C_nLMZfQw6AsbJOB5CLmsQ,2023-08-04 05:53:03.613-07,,f,,
jonfroehlich,514,4,27982,West Oradell,NoSidewalk,40.955265045166016,-74.0425033569336,C_nLMZfQw6AsbJOB5CLmsQ,2023-08-04 05:53:07.01-07,,f,,
jonfroehlich,523,4,27982,West Oradell,NoSidewalk,40.95538330078125,-74.0426025390625,zKRdxKOXyG1y4ggihqey4g,2023-08-04 05:54:52.948-07,,f,,
jonfroehlich,524,4,27982,West Oradell,NoSidewalk,40.9554443359375,-74.04258728027344,zKRdxKOXyG1y4ggihqey4g,2023-08-04 05:54:53.677-07,,f,,
jonfroehlich,525,4,27982,West Oradell,NoSidewalk,40.95532989501953,-74.04248046875,zKRdxKOXyG1y4ggihqey4g,2023-08-04 05:54:54.839-07,,f,,
jonfroehlich,526,4,27982,West Oradell,NoSidewalk,40.95537567138672,-74.04244995117188,zKRdxKOXyG1y4ggihqey4g,2023-08-04 05:54:55.391-07,,f,,
jonfroehlich,527,4,27982,West Oradell,NoSidewalk,40.95542907714844,-74.04244995117188,zKRdxKOXyG1y4ggihqey4g,2023-08-04 05:54:56.99-07,,f,,
jonfroehlich,553,4,27766,West Oradell,NoSidewalk,40.956024169921875,-74.04238891601562,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:41.088-07,,f,,
jonfroehlich,554,4,27766,West Oradell,NoSidewalk,40.955955505371094,-74.04244995117188,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:41.896-07,,f,,
jonfroehlich,555,4,27766,West Oradell,NoSidewalk,40.95592498779297,-74.04240417480469,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:43.502-07,,f,,
jonfroehlich,556,4,27982,West Oradell,NoSidewalk,40.955875396728516,-74.04238891601562,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:44.387-07,,f,,
jonfroehlich,557,4,27982,West Oradell,NoSidewalk,40.95582962036133,-74.0423812866211,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:46.203-07,,f,,
jonfroehlich,558,4,27982,West Oradell,NoSidewalk,40.95580291748047,-74.04228973388672,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:49.037-07,,f,,
jonfroehlich,559,4,27982,West Oradell,NoSidewalk,40.955848693847656,-74.04225158691406,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:49.817-07,,f,,
jonfroehlich,560,4,27769,West Oradell,NoSidewalk,40.955875396728516,-74.04220581054688,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:51.431-07,,f,,
jonfroehlich,561,4,27769,West Oradell,NoSidewalk,40.95587158203125,-74.04214477539062,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:52.161-07,,f,,
jonfroehlich,562,4,27769,West Oradell,NoSidewalk,40.95587158203125,-74.04209899902344,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:53.52-07,,f,,
jonfroehlich,563,4,27983,West Oradell,NoSidewalk,40.95603561401367,-74.04216766357422,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:57.684-07,,f,,
jonfroehlich,564,4,27766,West Oradell,NoSidewalk,40.9560546875,-74.04230499267578,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:56:01.795-07,,f,,
jonfroehlich,565,4,27983,West Oradell,NoSidewalk,40.95606994628906,-74.04216766357422,qp_mAWmrvXFuVvdIM1J6fg,2023-08-04 05:55:58.249-07,,f,,
jonfroehlich,566,5,7555,Leschi,Occlusion,47.60801696777344,-122.28498840332031,JHOSrVQYjFwquJ3QX-MXiw,2023-08-04 06:25:43.622-07,,f,,
jonfroehlich,567,5,7555,Leschi,SurfaceProblem,47.608062744140625,-122.28495025634766,Ws37_VyLe5r2r4CGQIxTEQ,2023-08-04 06:25:48.532-07,1,f,"cracks,grass",
jonfroehlich,568,5,7555,Leschi,Obstacle,47.60795593261719,-122.28491973876953,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:25:59.547-07,5,f,trash/recycling can,
jonfroehlich,569,5,7555,Leschi,Obstacle,47.60792541503906,-122.28491973876953,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:26:06.817-07,5,f,trash/recycling can,
jonfroehlich,570,5,7555,Leschi,Obstacle,47.607872009277344,-122.28482055664062,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:26:14.956-07,5,f,fire hydrant,
jonfroehlich,571,5,7555,Leschi,Obstacle,47.60784912109375,-122.2848129272461,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:26:20.145-07,,f,trash/recycling can,
jonfroehlich,572,5,7555,Leschi,Obstacle,47.6078987121582,-122.28483581542969,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:26:26.498-07,5,f,"vegetation,narrow",
jonfroehlich,573,5,7555,Leschi,Obstacle,47.6079216003418,-122.28478240966797,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:26:39.879-07,5,f,vegetation,Also very steep
jonfroehlich,574,5,7555,Leschi,SurfaceProblem,47.60783004760742,-122.28482055664062,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:26:50.27-07,2,f,"height difference,uneven/slanted",
jonfroehlich,575,5,7555,Leschi,SurfaceProblem,47.6077880859375,-122.28483581542969,AeTEoqPeBsj68TBGSjVgvw,2023-08-04 06:26:56.069-07,1,f,"height difference,uneven/slanted",
jonfroehlich,576,5,7555,Leschi,Occlusion,47.607872009277344,-122.28491973876953,QaETNR1rrQhB9PJFyQmnqA,2023-08-04 06:27:07.605-07,,f,,
jonfroehlich,577,5,7555,Leschi,SurfaceProblem,47.60771560668945,-122.28485870361328,QaETNR1rrQhB9PJFyQmnqA,2023-08-04 06:27:15.42-07,2,f,"height difference,uneven/slanted",
jonfroehlich,578,5,7555,Leschi,Occlusion,47.60778045654297,-122.28494262695312,QaETNR1rrQhB9PJFyQmnqA,2023-08-04 06:27:32.598-07,,f,,
jonfroehlich,579,5,7555,Leschi,SurfaceProblem,47.60780715942383,-122.284912109375,QaETNR1rrQhB9PJFyQmnqA,2023-08-04 06:27:35.787-07,1,f,utility panel,
jonfroehlich,580,5,7555,Leschi,SurfaceProblem,47.60774612426758,-122.28483581542969,-1zTLO-V8Q9hhLozvjtwKg,2023-08-04 06:27:47.621-07,1,f,grass,Vegetation growing
jonfroehlich,581,5,7555,Leschi,Obstacle,47.60759735107422,-122.2850341796875,-1zTLO-V8Q9hhLozvjtwKg,2023-08-04 06:27:59.374-07,4,f,trash/recycling can,
jonfroehlich,582,5,7555,Leschi,SurfaceProblem,47.60761260986328,-122.2848892211914,-1zTLO-V8Q9hhLozvjtwKg,2023-08-04 06:28:06.434-07,1,f,height difference,
jonfroehlich,583,5,7555,Leschi,Obstacle,47.60755920410156,-122.28491973876953,GjYUk20ekTSvR84MZSmHRg,2023-08-04 06:28:12.05-07,5,f,trash/recycling can,
jonfroehlich,584,5,7555,Leschi,Obstacle,47.60761642456055,-122.2850112915039,GjYUk20ekTSvR84MZSmHRg,2023-08-04 06:28:17.921-07,5,f,trash/recycling can,
jonfroehlich,585,5,7555,Leschi,Obstacle,47.6075325012207,-122.28506469726562,GjYUk20ekTSvR84MZSmHRg,2023-08-04 06:28:23.122-07,5,f,trash/recycling can,
jonfroehlich,586,5,7555,Leschi,Obstacle,47.607540130615234,-122.284912109375,nw-c6nqgCaA_Tn1uK1yMCA,2023-08-04 06:28:34.036-07,5,f,trash/recycling can,
jonfroehlich,593,5,7555,Leschi,SurfaceProblem,47.607234954833984,-122.2850570678711,PJtXn7CDSbGOhmP1xXGMaw,2023-08-04 06:29:36.813-07,1,f,utility panel,
jonfroehlich,587,5,7555,Leschi,Obstacle,47.607486724853516,-122.28491973876953,87UsbYnruvUn7nccw7G7Ig,2023-08-04 06:28:46.595-07,2,f,vegetation,
jonfroehlich,594,5,7555,Leschi,Obstacle,47.607261657714844,-122.28512573242188,qfARequUIttybTlk299Mvw,2023-08-04 06:29:47.668-07,1,f,vegetation,
jonfroehlich,588,5,7555,Leschi,Occlusion,47.60739517211914,-122.2850570678711,87UsbYnruvUn7nccw7G7Ig,2023-08-04 06:29:14.755-07,,f,,
jonfroehlich,589,5,7555,Leschi,Occlusion,47.60746383666992,-122.28504180908203,87UsbYnruvUn7nccw7G7Ig,2023-08-04 06:29:13.27-07,,f,,
jonfroehlich,590,5,7555,Leschi,Occlusion,47.60734939575195,-122.28507232666016,z2XYZxj74zfYPG0VwnR3yg,2023-08-04 06:29:19.261-07,,f,,
jonfroehlich,591,5,7555,Leschi,Obstacle,47.60733413696289,-122.28510284423828,PJtXn7CDSbGOhmP1xXGMaw,2023-08-04 06:29:26.02-07,4,f,vegetation,
jonfroehlich,592,5,7555,Leschi,Obstacle,47.607357025146484,-122.28509521484375,PJtXn7CDSbGOhmP1xXGMaw,2023-08-04 06:29:30.605-07,3,f,trash/recycling can,
jonfroehlich,595,5,7555,Leschi,SurfaceProblem,47.60719299316406,-122.28514099121094,qfARequUIttybTlk299Mvw,2023-08-04 06:29:54.902-07,1,f,grass,
jonfroehlich,596,5,7555,Leschi,Obstacle,47.6070671081543,-122.28520202636719,qfARequUIttybTlk299Mvw,2023-08-04 06:30:08.254-07,5,f,,Large rock/boulder in sidewalk
jonfroehlich,598,5,7555,Leschi,SurfaceProblem,47.607059478759766,-122.28511810302734,6C8zMJQd88Jlv34EbzzZbA,2023-08-04 06:30:31.164-07,2,f,height difference,
jonfroehlich,597,5,7555,Leschi,SurfaceProblem,47.60714340209961,-122.28508758544922,qfARequUIttybTlk299Mvw,2023-08-04 06:30:24.921-07,1,f,utility panel,
jonfroehlich,599,5,7555,Leschi,Obstacle,47.60694122314453,-122.28511810302734,6C8zMJQd88Jlv34EbzzZbA,2023-08-04 06:30:54.771-07,2,f,pole,
jonfroehlich,600,5,7555,Leschi,Obstacle,47.60693359375,-122.28521728515625,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:01.341-07,5,f,trash/recycling can,
jonfroehlich,601,5,7555,Leschi,Obstacle,47.60688781738281,-122.28524017333984,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:05.342-07,5,f,trash/recycling can,
jonfroehlich,602,5,7555,Leschi,SurfaceProblem,47.60686492919922,-122.28517150878906,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:10.632-07,1,f,cracks,
jonfroehlich,603,5,7555,Leschi,SurfaceProblem,47.606849670410156,-122.28515625,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:13.687-07,1,f,cracks,
jonfroehlich,604,5,7555,Leschi,Obstacle,47.60690689086914,-122.28511810302734,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:19.138-07,4,f,trash/recycling can,
jonfroehlich,605,5,7555,Leschi,SurfaceProblem,47.60694885253906,-122.28515625,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:24.494-07,1,f,utility panel,
jonfroehlich,606,5,7555,Leschi,SurfaceProblem,47.6069221496582,-122.2851333618164,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:29.443-07,1,f,utility panel,
jonfroehlich,607,5,7555,Leschi,SurfaceProblem,47.606971740722656,-122.28518676757812,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:34.765-07,1,f,utility panel,
jonfroehlich,608,5,7555,Leschi,SurfaceProblem,47.60698699951172,-122.28520202636719,VSQdttDC1uuPQ2koKdGaQA,2023-08-04 06:31:36.948-07,1,f,utility panel,
jonfroehlich,609,5,7555,Leschi,Obstacle,47.60755157470703,-122.28504943847656,nw-c6nqgCaA_Tn1uK1yMCA,2023-08-04 06:32:06.396-07,,f,trash/recycling can,
jonfroehlich,610,6,4144,Bryant,NoCurbRamp,47.66484451293945,-122.28695678710938,3EKlG6OPP5MCvgbOX5UDQQ,2023-08-04 06:40:00.614-07,5,f,no alternate route,
jonfroehlich,611,6,5713,Bryant,NoCurbRamp,47.66482162475586,-122.28691864013672,3EKlG6OPP5MCvgbOX5UDQQ,2023-08-04 06:40:06.194-07,5,f,no alternate route,
jonfroehlich,612,6,5713,Bryant,CurbRamp,47.664859771728516,-122.28679656982422,3EKlG6OPP5MCvgbOX5UDQQ,2023-08-04 06:40:15.933-07,3,f,"points into traffic,missing tactile warning","You could debate adding a missing curb ramp to this intersection but this ""diagonal"" ramp is intended to serve both directions"
