audit_task_id,label_id,label_type,severity,correct,high_quality_user,gsv_panorama_id,agree_count,disagree_count,notsure_count,image_width,image_height,sv_image_x,sv_image_y,canvas_width,canvas_height,canvas_x,canvas_y,zoom,heading,pitch,photographer_heading,photographer_pitch,label_tags,label_description,heading_diff,pitch_diff,geometry
16942,79948,CurbRamp,1.0,1,False,3HhKVqVfKZz9toBsP263Ag,1,0,0,16384.0,8192.0,412,-398,720,480,276,158,3,14.629464149475098,-14.488839149475098,89.91500854492188,4.337501525878906,0.0,0.0,-75.28554439544678,-18.826340675354004,POINT (-122.32184600830078 47.65602111816406)
16992,80058,CurbRamp,2.0,1,True,ht2I6y53DcFlUjrNFgzxZA,1,0,0,16384.0,8192.0,6088,-558,720,480,362,254,2,164.125,-14.464285850524902,291.3817138671875,-2.322097778320312,0.0,0.0,-127.2567138671875,-12.14218807220459,POINT (-122.28761291503906 47.526065826416016)
17239,80800,CurbRamp,1.0,1,False,erbEUPa-dNlRauj--U9cow,1,0,0,16384.0,8192.0,5634,-297,720,480,230,293,3,157.31472778320312,-6.091517925262451,181.88458251953125,0.8819122314453121,0.0,0.0,-24.569854736328125,-6.973430156707764,POINT (-122.28933715820312 47.60923385620117)
17239,80802,CurbRamp,1.0,1,False,erbEUPa-dNlRauj--U9cow,1,0,0,16384.0,8192.0,8346,-579,720,480,464,207,3,221.11160278320312,-17.81026840209961,181.88458251953125,0.8819122314453121,0.0,0.0,39.227020263671875,-18.692180633544922,POINT (-122.28951263427734 47.609310150146484)
17239,80830,CurbRamp,1.0,1,False,h5ENARGx21w1S5XdrP0bCw,2,0,0,16384.0,8192.0,7611,-546,720,480,539,306,2,191.29464721679688,-10.258928298950195,177.99510192871094,0.143836975097656,0.0,0.0,13.299545288085938,-10.402765274047852,POINT (-122.28953552246094 47.60788345336914)
17275,81024,NoCurbRamp,5.0,1,True,tuUGrBbRrmoVXlZPbuSQnw,2,0,0,16384.0,8192.0,1931,-1107,720,480,262,311,1,69.86161041259766,-20.66964340209961,358.4474182128906,-2.965774536132812,1.0,0.0,-288.58580780029297,-17.703868865966797,POINT (-122.38533782958984 47.68138885498047)
17303,81193,SurfaceProblem,3.0,1,False,xo2K5OY3mv_YMh1Oppw_qQ,1,0,0,16384.0,8192.0,5239,-622,720,480,465,126,1,125.0,-35.0,179.61080932617188,0.145881652832031,0.0,0.0,-54.610809326171875,-35.14588165283203,POINT (-122.28704071044922 47.61518096923828)
17820,82599,NoCurbRamp,5.0,1,False,O33LOLnSjS42dY18ngE7Rw,1,0,0,16384.0,8192.0,2485,-388,720,480,529,255,3,60.56919479370117,-10.636160850524902,266.18963623046875,1.354537963867187,0.0,0.0,-205.62044143676758,-11.99069881439209,POINT (-122.2783432006836 47.63916778564453)
18094,83446,CurbRamp,1.0,1,False,VB7QH-zuW-MaorAH9-DwSw,2,0,0,16384.0,8192.0,5347,-435,720,480,72,163,1,183.8125,-27.125,357.935546875,-1.314460754394531,0.0,0.0,-174.123046875,-25.81053924560547,POINT (-122.3725357055664 47.53017044067383)
18096,83456,CurbRamp,1.0,1,False,R8C2_F3F1frkTGI8iEbdCw,1,0,0,16384.0,8192.0,6404,-1577,720,480,183,347,1,208.5,-32.875,76.87762451171875,0.179756164550781,0.0,0.0,131.62237548828125,-33.05475616455078,POINT (-122.37518310546875 47.53005599975586)
18214,83956,CurbRamp,1.0,1,False,ujJpO2xmqR7LwiLIBRKvIg,1,0,0,13312.0,6656.0,3602,-318,720,480,185,126,1,122.5,-27.875,152.2543487548828,0.027236938476562,0.0,0.0,-29.754348754882812,-27.902236938476562,POINT (-122.36319732666016 47.6861457824707)
18273,84076,NoCurbRamp,5.0,1,False,xh71KiRe7V-DdxdaqMeERQ,1,0,0,16384.0,8192.0,519,-966,720,480,604,247,1,335.625,-31.375,132.37918090820312,0.24802398681640603,1.0,0.0,203.24581909179688,-31.623023986816406,POINT (-122.31106567382812 47.55131530761719)
18320,84227,CurbRamp,1.0,1,False,m-9B1DcEzzqYYfibZnUV6A,1,0,0,16384.0,8192.0,3221,-546,720,480,506,284,1,64.1875,-9.5,155.41683959960938,-0.7850646972656251,0.0,0.0,-91.22933959960938,-8.714935302734375,POINT (-122.31596374511719 47.563446044921875)
19666,87207,CurbRamp,1.0,1,False,-tqfvimpGWsG2CQwizGiNw,1,0,0,16384.0,8192.0,11695,-473,720,480,440,247,1,303.375,-12.625,269.94384765625,0.44381713867187506,0.0,0.0,33.43115234375,-13.068817138671875,POINT (-122.34983825683594 47.6906623840332)
19794,87497,CurbRamp,1.0,1,False,evv6wEPfhL_oAs4l6D3sAw,1,0,0,16384.0,8192.0,2487,-508,720,480,434,183,1,55.75,-23.875,359.394775390625,-0.22538757324218703,0.0,0.0,-303.644775390625,-23.649612426757812,POINT (-122.3445053100586 47.70150375366211)
53846,215830,Crosswalk,1.0,1,True,s6zrRBxcyi-joWo0uvDjmg,3,0,0,16384.0,8192.0,9874,-474,720,480,398,210,3,265.1696472167969,-14.055803298950195,268.8373107910156,1.547370910644531,0.0,0.0,-3.66766357421875,-15.603174209594727,POINT (-122.355712890625 47.70512390136719)
54075,216120,Crosswalk,1.0,1,True,hh2Ey-PvLqbGfUp35RxY-w,1,0,0,16384.0,8192.0,3741,-610,720,480,344,196,2,102.33482360839844,-20.64285659790039,132.37652587890625,0.9533309936523431,0.0,0.0,-30.041702270507812,-21.596187591552734,POINT (-122.3444595336914 47.7014274597168)
54084,216207,Crosswalk,1.0,1,True,IdHFnqZ0U00w8OCTgY-6Hw,5,1,0,16384.0,8192.0,12758,-766,720,480,351,148,1,346.2410583496094,-35.0,358.7717590332031,-1.550590515136718,0.0,0.0,-12.53070068359375,-33.44940948486328,POINT (-122.34723663330078 47.684837341308594)
54483,216719,CurbRamp,1.0,1,True,-bvHZ-GO4DiyTpYkNg0Qtg,2,0,0,16384.0,8192.0,4721,-718,720,480,355,146,1,128.125,-34.0625,90.19346618652344,0.7242355346679681,0.0,0.0,37.93153381347656,-34.78673553466797,POINT (-122.35928344726562 47.692378997802734)
67039,222764,CurbRamp,3.0,1,True,v0M47aLqS5zDFMCyfDMISA,2,0,0,16384.0,8192.0,4996,-549,720,480,376,214,1,132.5625,-19.9375,233.80152893066406,-0.43490600585937506,0.0,0.0,-101.23902893066406,-19.502593994140625,POINT (-122.37029266357422 47.69056701660156)
67039,222766,CurbRamp,3.0,1,True,v0M47aLqS5zDFMCyfDMISA,1,0,0,16384.0,8192.0,11323,-391,720,480,410,141,1,298.125,-26.5625,233.80152893066406,-0.43490600585937506,0.0,0.0,64.32347106933594,-26.127593994140625,POINT (-122.37053680419922 47.69070816040039)
67077,222835,CurbRamp,2.0,1,True,Jt8nXi26mnG3R5-UI7_fwg,1,0,0,16384.0,8192.0,1456,-368,720,480,217,76,1,59.6875,-35.0,180.0525360107422,1.279914855957031,0.0,0.0,-120.36503601074219,-36.27991485595703,POINT (-122.37672424316406 47.694217681884766)
69026,223510,SurfaceProblem,4.0,1,True,AbOL671GUFVoikaEKrq7Jg,1,0,0,16384.0,8192.0,5904,-574,720,480,545,218,1,131.5625,-21.0,269.7247619628906,-0.068023681640625,0.0,0.0,-138.16226196289062,-20.931976318359375,POINT (-122.31121826171875 47.55780792236328)
69027,223519,SurfaceProblem,2.0,1,True,2Xnydx7YBWIOcfSR-3wPCw,1,0,0,16384.0,8192.0,11247,-433,720,480,509,187,1,281.375,-21.5625,271.3498229980469,4.870277404785156,0.0,0.0,10.025177001953125,-26.432777404785156,POINT (-122.31326293945312 47.5579719543457)
69627,223790,NoSidewalk,5.0,1,True,Sx6192J1441FkFfyWYidbg,1,0,0,16384.0,8192.0,5123,-1636,720,480,508,328,1,107.3125,-35.0,12.393951416015625,-0.48201751708984303,0.0,0.0,94.91854858398438,-34.517982482910156,POINT (-122.37145233154297 47.694236755371094)
70341,223996,NoCurbRamp,4.0,1,True,n4wMMj5BDkt-_KW-Y-B39g,1,0,0,16384.0,8192.0,662,-648,720,480,230,187,1,38.10268020629883,-27.087053298950195,90.13125610351562,0.136734008789062,0.0,0.0,-52.0285758972168,-27.223787307739258,POINT (-122.2672348022461 47.54167175292969)
70684,224087,NoSidewalk,5.0,1,True,SrBTiga-uV1jsyJW8Ju7dQ,1,0,0,16384.0,8192.0,4831,-651,720,480,46,313,1,173.4375,-12.875,337.884765625,-0.549468994140625,0.0,0.0,-164.447265625,-12.325531005859375,POINT (-122.26005554199219 47.54368591308594)
70685,224089,CurbRamp,1.0,1,True,_X3YH2XCd8WF4aoZ22JtwA,1,0,0,16384.0,8192.0,12381,-695,720,480,183,234,1,2.0,-22.0,176.3130645751953,1.045982360839843,0.0,0.0,-174.3130645751953,-23.045982360839844,POINT (-122.27103424072266 47.55492401123047)
70685,224091,CurbRamp,2.0,1,True,_X3YH2XCd8WF4aoZ22JtwA,1,0,0,16384.0,8192.0,13277,-512,720,480,138,132,2,16.58035659790039,-23.23214340209961,176.3130645751953,1.045982360839843,0.0,0.0,-159.73270797729492,-24.278125762939453,POINT (-122.27098846435547 47.554954528808594)
70686,224273,CurbRamp,2.0,1,True,tmxXCet887BDcYBSPqU-Zg,1,0,0,16384.0,8192.0,8079,-402,720,480,471,159,1,201.5,-24.875,171.1522979736328,-2.15606689453125,0.0,0.0,30.347702026367188,-22.71893310546875,POINT (-122.27081298828125 47.556819915771484)
71482,224282,NoSidewalk,4.0,1,True,Yv0gRW9-geLk39aOFXwoDw,1,0,0,16384.0,8192.0,2657,-567,720,480,284,113,1,83.0,-35.0,87.08427429199219,5.807609558105469,0.0,0.0,-4.0842742919921875,-40.80760955810547,POINT (-122.26142883300781 47.54317092895508)
73483,225145,NoCurbRamp,5.0,1,True,eWtiXunjxGpa6exeCY7RMA,1,0,0,16384.0,8192.0,1064,-597,720,480,610,226,1,352.9910583496094,-22.8125,89.8499755859375,1.949928283691406,0.0,0.0,263.1410827636719,-24.762428283691406,POINT (-122.34322357177734 47.69862365722656)
74493,225494,Obstacle,4.0,1,True,NOqBI1nVwtdmXOaYZd6kcw,1,0,0,16384.0,8192.0,3056,-716,720,480,361,236,1,82.25,-20.375,178.9510498046875,3.2891311645507812,0.0,0.0,-96.7010498046875,-23.66413116455078,POINT (-122.3401107788086 47.690956115722656)
74500,225558,CurbRamp,1.0,1,True,-XORtf5LNKbpdVbYbwL9IQ,1,0,0,16384.0,8192.0,605,-347,720,480,251,114,1,32.5625,-29.6875,72.22286987304688,-1.073677062988281,0.0,0.0,-39.660369873046875,-28.61382293701172,POINT (-122.33755493164062 47.69968795776367)
74672,226078,NoCurbRamp,4.0,1,True,ttI1weHq1MFLas0NUvy_rg,1,0,0,16384.0,8192.0,6034,-1258,720,480,268,248,1,180.0,-34.0,44.88751983642578,0.7124252319335931,0.0,0.0,135.11248016357422,-34.712425231933594,POINT (-122.33909606933594 47.69230270385742)
74887,226626,Crosswalk,1.0,1,True,uKvJ04rn24wuh50kFFCW-A,2,0,0,16384.0,8192.0,6566,-628,720,480,257,127,1,193.984375,-35.0,358.95196533203125,-7.313690185546875,0.0,0.0,-164.96759033203125,-27.686309814453125,POINT (-122.26859283447266 47.546146392822266)
76317,231811,NoSidewalk,,1,True,gwsp7LrbfC9kP6qIUucajQ,1,0,0,16384.0,8192.0,9355,-877,720,480,458,282,1,236.75,-18.125,0.317655533552169,3.528460025787353,0.0,0.0,236.43234446644783,-21.653460025787354,POINT (-122.38118743896484 47.69291687011719)
76437,232072,CurbRamp,1.0,1,True,UhDvqBUBWnbT4vFiEWJzZw,1,0,0,16384.0,8192.0,10595,-188,720,480,321,144,1,292.9375,-20.8125,305.65289306640625,-1.223304986953735,0.0,0.0,-12.71539306640625,-19.589195013046265,POINT (-122.29541778564453 47.56550216674805)
76687,232966,NoCurbRamp,5.0,1,True,8gXfXVm1P5WK0-6KNiwnOg,1,0,0,16384.0,8192.0,1111,-366,720,480,582,167,1,358.0,-23.0,3.828527927398681,-0.334145009517669,0.0,0.0,354.1714720726013,-22.66585499048233,POINT (-122.3267822265625 47.55194854736328)
76687,232969,NoCurbRamp,5.0,1,True,8gXfXVm1P5WK0-6KNiwnOg,1,0,0,16384.0,8192.0,8830,-521,720,480,293,185,1,249.54464721679688,-23.16964340209961,3.828527927398681,-0.334145009517669,0.0,0.0,245.7161192893982,-22.83549839258194,POINT (-122.32701110839844 47.55179214477539)
76689,232981,CurbRamp,2.0,1,True,Q6Ap_5f7laP3YUUVhBu2bg,1,0,0,16384.0,8192.0,11202,-381,720,480,479,107,1,285.9375,-31.25,270.2333679199219,2.798710107803344,0.0,0.0,15.704132080078125,-34.048710107803345,POINT (-122.32977294921875 47.55195236206055)
29125,116934,CurbRamp,1.0,1,True,-cwI3Da84-kAoeTyk8rRVA,2,0,0,13312.0,6656.0,5210,-982,720,480,485,229,1,119.62946319580078,-30.5625,6.212953090667725,-0.7215805053710931,0.0,0.0,113.41651010513306,-29.840919494628906,POINT (-122.41093444824219 47.644935607910156)
29159,117189,CurbRamp,1.0,1,True,j6icbw7KJHaLjt04OIroRA,2,0,0,16384.0,8192.0,5445,-391,720,480,354,153,3,147.7232208251953,-14.421875,274.99810791015625,2.415763854980468,0.0,0.0,-127.27488708496094,-16.83763885498047,POINT (-122.39388275146484 47.631099700927734)
42303,173793,CurbRamp,5.0,1,True,96b9_BxfBNcHLUDSkLbZ2A,1,0,0,16384.0,8192.0,11647,-627,720,480,189,220,1,341.5,-22.25,178.9810791015625,1.63055419921875,0.0,0.0,162.5189208984375,-23.88055419921875,POINT (-122.31706237792969 47.619876861572266)
11884,52094,SurfaceProblem,3.0,1,True,HJvrY1i_PhrLajZRLDxjvg,1,0,0,16384.0,8192.0,3149,-913,720,480,594,220,1,48.50893020629883,-33.875,0.533161342144012,-0.158729553222656,0.0,0.0,47.975768864154816,-33.716270446777344,POINT (-122.28480529785156 47.573089599609375)
42296,173761,Obstacle,3.0,1,True,_NIZQIQ1dK9Ua3c4WDcaew,4,0,1,16384.0,8192.0,9369,-398,720,480,407,78,1,246.0625,-35.0,136.1857147216797,1.117156982421875,0.0,0.0,109.87678527832031,-36.117156982421875,POINT (-122.31448364257812 47.61520004272461)
42417,174407,CurbRamp,1.0,1,True,9LnA3TctWuElqrLRDnQo5A,1,0,0,16384.0,8192.0,5649,-666,720,480,267,217,2,160.5982208251953,-20.625,290.6507263183594,-3.463523864746093,0.0,0.0,-130.05250549316406,-17.161476135253906,POINT (-122.37657928466797 47.68138122558594)
42424,174483,SurfaceProblem,3.0,1,True,CTGyxweMo9Fe0GNQGZlSSQ,1,0,0,16384.0,8192.0,2089,-574,720,480,249,135,2,65.66071319580078,-24.285715103149414,179.92127990722656,2.860458374023437,0.0,0.0,-114.26056671142578,-27.14617347717285,POINT (-122.37078857421875 47.678653717041016)
42428,174527,SurfaceProblem,3.0,1,True,HrTqp09aZAi3EGmMVHp3AQ,1,0,0,16384.0,8192.0,2748,-783,720,480,420,153,1,64.125,-35.0,358.9416809082031,-1.101333618164062,0.0,0.0,-294.8166809082031,-33.89866638183594,POINT (-122.37134552001953 47.6871452331543)
351,1409,CurbRamp,1.0,1,True,f5T7Pi29NMjIZLwx0g-uCA,2,0,0,16384.0,8192.0,5158,-291,720,480,208,238,3,145.84375,-8.90625,270.3573913574219,0.7656173706054681,0.0,0.0,-124.51364135742188,-9.671867370605469,POINT (-122.31305694580078 47.66122817993164)
11944,52499,SurfaceProblem,3.0,1,True,tsB5z7c6AALpYjrIx6JjWQ,2,0,0,16384.0,8192.0,11116,-571,720,480,480,117,1,282.0,-35.0,178.9001922607422,2.332534790039062,0.0,0.0,103.09980773925781,-37.33253479003906,POINT (-122.28514862060547 47.570552825927734)
466,1643,CurbRamp,1.0,1,True,XQYW0DFkeikkZ0-m8EXQbA,4,0,0,16384.0,8192.0,6981,-318,720,480,216,231,3,194.85044860839844,-9.515625,191.90525817871094,1.913421630859375,0.0,0.0,2.9451904296875,-11.429046630859375,POINT (-122.37689208984375 47.52101135253906)
466,1645,CurbRamp,2.0,1,True,XQYW0DFkeikkZ0-m8EXQbA,1,0,0,16384.0,8192.0,9829,-968,720,480,245,212,1,285.2053527832031,-32.375,191.90525817871094,1.913421630859375,0.0,0.0,93.30009460449219,-34.288421630859375,POINT (-122.37692260742188 47.52113723754883)
469,1667,NoCurbRamp,5.0,1,True,_wDncZkkWB4VZlPXTiZURw,2,0,0,16384.0,8192.0,12613,-1015,720,480,485,235,1,319.5625,-30.875,247.41616821289062,0.6829681396484371,1.0,0.0,72.14633178710938,-31.557968139648438,POINT (-122.31524658203125 47.66950607299805)
42286,174759,SurfaceProblem,2.0,1,True,tecUW4zeK3G_nURLd34YOw,1,0,0,16384.0,8192.0,7142,-780,720,480,423,167,3,190.74107360839844,-24.774553298950195,90.69755554199219,-0.531768798828125,0.0,0.0,100.04351806640625,-24.24278450012207,POINT (-122.28880310058594 47.660491943359375)
42450,174796,NoCurbRamp,5.0,1,True,XhB_fYlkhWpnp6D_hLvVJQ,1,0,0,16384.0,8192.0,4972,-1068,720,480,551,240,2,117.47098541259766,-30.852678298950195,92.07456970214844,1.615760803222656,1.0,0.0,25.39641571044922,-32.46843910217285,POINT (-122.27581787109375 47.66304397583008)
42454,174820,Obstacle,2.0,1,True,J59UWiDw7Bae_44xI7Br0A,2,0,0,16384.0,8192.0,1340,-402,720,480,429,212,3,33.34151840209961,-12.513392448425293,131.9872589111328,3.146270751953125,0.0,0.0,-98.6457405090332,-15.659663200378418,POINT (-122.27685546875 47.653507232666016)
42456,174842,SurfaceProblem,1.0,1,True,eVtqqMNfwUZvuibQQ5N6LA,1,0,0,16384.0,8192.0,13069,-521,720,480,383,166,3,352.3772277832031,-17.03125,89.66047668457031,4.948585510253906,0.0,0.0,262.7167510986328,-21.979835510253906,POINT (-122.27194213867188 47.661373138427734)
42467,174928,SurfaceProblem,1.0,1,True,3yqsWPBfziBpmiA2pfUnEg,1,0,0,16384.0,8192.0,9095,-411,720,480,397,192,3,244.54464721679688,-13.296875,35.1891975402832,7.130455017089844,0.0,0.0,209.35544967651367,-20.427330017089844,POINT (-122.26993560791016 47.66148376464844)
40591,161941,CurbRamp,1.0,1,True,FDV5GUhW20ezG_TesJlrlg,1,0,0,16384.0,8192.0,2358,-474,720,480,367,210,3,63.69419479370117,-14.658482551574707,216.3872528076172,0.905708312988281,0.0,0.0,-152.69305801391602,-15.564190864562988,POINT (-122.29183197021484 47.57844924926758)
42512,175200,SurfaceProblem,1.0,1,True,r8jmBTzYw_QIrSY29by8nw,1,0,0,16384.0,8192.0,10371,-796,720,480,431,75,3,277.46429443359375,-28.25,178.1991424560547,2.9774169921875,0.0,0.0,99.26515197753906,-31.2274169921875,POINT (-122.27900695800781 47.67658615112305)
40596,161966,CurbRamp,,1,True,R7V9qSAmDoxTBRi0GCvYBA,1,0,0,16384.0,8192.0,3161,-1023,720,480,245,241,1,105.96428680419922,-29.0,211.0784149169922,1.186744689941406,0.0,0.0,-105.11412811279297,-30.186744689941406,POINT (-122.32398223876953 47.64710998535156)
23027,95976,Obstacle,5.0,1,True,t6XXcHZLD5ioLMVr0KDSeQ,3,0,0,16384.0,8192.0,6475,-468,720,480,492,226,2,164.48214721679688,-14.821428298950195,57.55884552001953,-3.520248413085937,1.0,0.0,106.92330169677734,-11.301179885864258,POINT (-122.3375473022461 47.6070442199707)
42538,175292,Obstacle,,1,True,Qgjn5UzyGYLeoka4aVYp9Q,3,0,0,16384.0,8192.0,9423,-691,720,480,210,191,1,278.4754333496094,-28.4375,177.90118408203125,1.658714294433593,0.0,0.0,100.57424926757812,-30.096214294433594,POINT (-122.37561798095703 47.689510345458984)
42561,175454,CurbRamp,1.0,1,True,5U-JsJdk7vDnTTp0tHalIw,2,0,0,16384.0,8192.0,11639,-218,720,480,313,163,2,318.9464416503906,-12.348214149475098,115.71973419189453,-1.530494689941406,0.0,0.0,203.2267074584961,-10.817719459533691,POINT (-122.36809539794922 47.662254333496094)
40664,162264,SurfaceProblem,2.0,1,True,EQX3ry_SR3F43Qw5SePNAg,2,0,0,16384.0,8192.0,4536,-565,720,480,315,273,3,124.8125,-14.607142448425293,181.0186767578125,-4.685096740722656,0.0,0.0,-56.2061767578125,-9.922045707702637,POINT (-122.31509399414062 47.66766357421875)
40669,162307,SurfaceProblem,1.0,1,True,GlconZw9pqlfDx5uNxVhzg,2,0,0,16384.0,8192.0,2744,-858,720,480,212,172,3,80.02232360839844,-26.082590103149414,180.69248962402344,0.01416015625,0.0,0.0,-100.670166015625,-26.096750259399414,POINT (-122.30827331542969 47.66670227050781)
42561,175452,CurbRamp,1.0,1,True,5U-JsJdk7vDnTTp0tHalIw,1,0,0,16384.0,8192.0,9827,-881,720,480,340,213,2,267.78570556640625,-26.633928298950195,115.71973419189453,-1.530494689941406,0.0,0.0,152.06597137451172,-25.10343360900879,POINT (-122.36800384521484 47.662139892578125)
893,2687,Obstacle,5.0,1,True,Evs-cluS4i2W1egGd153XA,5,1,0,16384.0,8192.0,12418,-188,720,480,402,216,2,332.5714416503906,-7.8035712242126465,170.83255004882812,-0.46115112304687506,1.0,0.0,161.7388916015625,-7.3424201011657715,POINT (-122.32023620605469 47.671539306640625)
20650,89816,CurbRamp,1.0,1,False,tX8rhufDMv7KiZScyBfojQ,1,0,0,16384.0,8192.0,3416,-864,720,480,406,231,1,84.0,-25.0625,28.078336715698242,0.8017120361328121,0.0,0.0,55.92166328430176,-25.864212036132812,POINT (-122.28111267089844 47.63459777832031)
20652,89823,CurbRamp,1.0,1,False,ymF1NAIPOwEDKLLdRDh4Lg,1,0,0,16384.0,8192.0,3023,-395,720,480,442,258,3,78.03125,-10.779017448425293,254.08685302734375,0.10289764404296801,0.0,0.0,-176.05560302734375,-10.881915092468262,POINT (-122.27957153320312 47.63701629638672)
21071,91147,NoCurbRamp,5.0,1,True,U0cFwdflqJY7TWxKIDSH_Q,1,0,0,16384.0,8192.0,6389,-650,720,480,239,133,1,191.0625,-35.0,289.33013916015625,0.47312927246093706,0.0,0.0,-98.26763916015625,-35.47312927246094,POINT (-122.34939575195312 47.53007888793945)
21213,91624,SurfaceProblem,3.0,1,False,03-_9VQrwPjQSX9JFGKeYw,2,0,0,16384.0,8192.0,7613,47,720,480,614,223,2,186.5357208251953,-0.26785713434219305,1.075466990470886,8.734428405761719,0.0,0.0,185.46025383472443,-9.002285540103912,POINT (-122.26233673095703 47.5101203918457)
21339,91933,NoCurbRamp,5.0,1,True,NR34idzOO_yGvBMMDaXxrA,2,0,1,16384.0,8192.0,7799,-1090,720,480,290,209,1,223.625,-35.0,111.33465576171875,-8.494293212890625,0.0,0.0,112.29034423828125,-26.505706787109375,POINT (-122.3856201171875 47.54000473022461)
21993,93633,CurbRamp,2.0,1,True,OhKjI9kwf4TcnMJRuv7pjQ,1,0,0,16384.0,8192.0,6738,-418,720,480,250,239,1,199.8125,-12.1875,129.09536743164062,0.26351165771484303,0.0,0.0,70.71713256835938,-12.451011657714844,POINT (-122.3377456665039 47.615135192871094)
21993,93638,CurbRamp,1.0,1,True,MuW5hRV6VBnmfRQMYn74kA,1,0,0,16384.0,8192.0,265,-781,720,480,261,284,1,23.5625,-15.75,127.53567504882812,0.9722213745117181,0.0,0.0,-103.97317504882812,-16.72222137451172,POINT (-122.33804321289062 47.61545181274414)
21993,93641,CurbRamp,1.0,1,True,7lxggi1gIMKdzEyVkDW_fA,1,0,0,16384.0,8192.0,3233,-556,720,480,136,245,1,120.3125,-17.0,127.83982849121094,1.187126159667968,0.0,0.0,-7.5273284912109375,-18.18712615966797,POINT (-122.33773040771484 47.61528396606445)
22130,93673,NoCurbRamp,4.0,1,True,Po1cvhPd1_8Ikr5NLjIWtw,2,0,0,16384.0,8192.0,3267,-713,720,480,394,206,2,85.63392639160156,-22.54464340209961,358.5861511230469,-2.2361221313476562,0.0,0.0,-272.9522247314453,-20.308521270751953,POINT (-122.34717559814453 47.65670394897461)
47239,190565,CurbRamp,1.0,1,True,CRtIsQqWloSP_hzOqld26g,1,0,0,16384.0,8192.0,11921,-691,720,480,85,314,1,1.5,-12.75,358.7911376953125,7.5025787353515625,0.0,0.0,-357.2911376953125,-20.252578735351562,POINT (-122.3069076538086 47.69758987426758)
47302,190774,CurbRamp,,1,True,BPYBShE9oNqhaaxVx-_aHw,1,0,0,16384.0,8192.0,5305,-800,720,480,407,239,1,135.42250061035156,-22.8125,343.0718688964844,-4.804954528808594,0.0,0.0,-207.6493682861328,-18.007545471191406,POINT (-122.29010772705078 47.56290054321289)
47338,191083,CurbRamp,3.0,1,True,FNEAWg31wa3EqqR74Bdj4g,1,0,0,16384.0,8192.0,2646,-277,720,480,184,254,3,78.890625,-7.828125,269.3689270019531,0.9050598144531251,0.0,0.0,-190.47830200195312,-8.733184814453125,POINT (-122.34441375732422 47.69425582885742)
47338,191097,CurbRamp,1.0,1,True,eEul2WtgPQTGKEDWCImc-g,1,0,0,16384.0,8192.0,2474,-320,720,480,295,232,3,69.796875,-9.609375,270.17559814453125,-1.646469116210937,0.0,0.0,-200.37872314453125,-7.9629058837890625,POINT (-122.34477233886719 47.69426345825195)
47291,190800,CurbRamp,1.0,1,True,kEJUpvvY3DR_ZJKV6Jrd9A,1,0,0,16384.0,8192.0,7607,-965,720,480,390,184,1,200.331787109375,-35.0,181.9102325439453,1.982948303222656,0.0,0.0,18.421554565429688,-36.982948303222656,POINT (-122.2834243774414 47.54594802856445)
47363,191234,CurbRamp,2.0,1,True,JWcQcgtzo4OgimnyFu-HNQ,1,0,0,16384.0,8192.0,76,-952,720,480,375,322,1,359.13751220703125,-13.625,81.48983764648438,4.7758636474609375,0.0,0.0,277.6476745605469,-18.400863647460938,POINT (-122.28841400146484 47.56428909301758)
47308,190797,SurfaceProblem,1.0,1,True,ftOcpBTmPuXsMeeiJRgv-A,1,0,0,16384.0,8192.0,1597,-641,720,480,478,197,2,33.70758819580078,-21.366071701049805,269.3878479003906,-4.436065673828125,0.0,0.0,-235.68025970458984,-16.93000602722168,POINT (-122.28890991210938 47.56288528442383)
47311,190828,Obstacle,4.0,1,False,CfSl6ttHjDCVxd9uIBcryA,2,0,0,16384.0,8192.0,4202,-295,720,480,425,177,1,103.625,-18.8125,0.9717436432838441,-0.42209625244140603,0.0,0.0,102.65325635671616,-18.390403747558594,POINT (-122.32669067382812 47.552581787109375)
47336,191039,CurbRamp,1.0,1,True,pVgjivpLlM4EfS0GgToHHw,1,0,0,16384.0,8192.0,11355,-351,720,480,242,248,2,316.33428955078125,-9.566428184509277,94.41837310791016,1.183570861816406,0.0,0.0,221.9159164428711,-10.749999046325684,POINT (-122.29373931884766 47.56435775756836)
47329,191077,CurbRamp,1.0,1,True,F3KZuo5acrDs-1LVdd2h6Q,1,0,0,16384.0,8192.0,4884,-426,720,480,293,222,2,137.43080139160156,-13.212053298950195,323.455078125,-0.7400207519531251,0.0,0.0,-186.02427673339844,-12.47203254699707,POINT (-122.26484680175781 47.55027770996094)
47322,191004,CurbRamp,1.0,1,True,895pDSgDiiTI7CpOuGNOnw,1,0,0,16384.0,8192.0,9823,-440,720,480,290,144,1,276.125,-27.6875,239.18753051757812,-2.479263305664062,0.0,0.0,36.937469482421875,-25.208236694335938,POINT (-122.2960205078125 47.56245422363281)
47336,191054,CurbRamp,1.0,1,True,pVgjivpLlM4EfS0GgToHHw,1,0,0,16384.0,8192.0,900,-327,720,480,604,295,2,5.530714511871338,-5.727142810821533,94.41837310791016,1.183570861816406,0.0,0.0,-88.88765859603882,-6.9107136726379395,POINT (-122.29349517822266 47.56439971923828)
