label_id,correct
106436,1
106452,1
106465,1
106467,1
106468,0
106469,1
106470,1
106472,1
106473,1
106496,1
106498,1
106501,1
106502,0
106503,0
106506,0
106535,1
106537,1
106561,1
106562,1
106568,1
106575,1
106590,1
106597,0
106607,0
106608,0
106609,1
106620,0
106637,0
106641,0
106644,1
106661,1
106663,1
106668,1
106678,1
106695,1
106700,1
106709,1
106721,1
106734,1
106752,1
106753,1
106754,1
106756,1
106757,1
106758,1
106824,1
106829,1
106834,1
106847,1
106849,1
106874,1
106875,0
106901,0
106908,0
106909,0
106980,1
107049,1
107056,0
107078,1
107088,1
107133,1
107143,1
107159,0
107160,0
107162,1
107164,1
107168,1
107177,1
107178,0
107179,0
107250,1
107253,1
107263,0
107266,1
107267,0
107270,1
107271,1
107276,1
107279,0
107280,1
107281,1
107284,1
107285,1
107286,1
107287,1
107296,1
107297,1
107298,1
107299,1
107300,1
107307,1
107310,1
107311,1
107313,0
107320,0
107333,0
107334,0
107416,0
107418,0
107484,0
107499,0
107504,0
107506,0
107510,0
107511,0
107557,0
107559,0
107560,0
107575,1
107622,0
107623,0
107647,0
107659,1
107744,1
107780,1
107822,1
107840,0
107847,1
107850,1
107874,0
107879,1
107880,1
107886,1
107903,1
107911,1
107913,0
107966,1
108029,0
108070,0
108073,0
108074,0
108075,0
108076,0
108077,0
108089,0
108090,0
108096,0
108101,0
108105,0
108159,0
108160,0
108162,0
108173,0
108201,0
108236,0
108237,0
108307,0
108308,0
108336,1
108355,0
108357,0
108363,1
108402,1
108478,0
108493,0
108495,0
108512,0
108521,0
108553,0
108557,0
108558,0
108600,1
108609,0
108649,0
108655,0
108658,0
108665,1
108679,0
108694,1
108697,0
108709,0
108712,0
108730,1
108732,0
108748,0
108752,1
108755,0
108757,0
108762,0
108775,1
108783,0
108790,0
108804,1
108805,0
108817,0
108822,0
108869,1
108887,0
108903,1
108940,0
108941,0
108942,0
108979,0
108982,0
108983,0
108986,0
108987,0
109013,0
109051,1
109075,0
109100,1
109105,0
109106,0
109107,0
109108,0
109109,0
109136,0
109160,0
109168,0
109196,0
109220,0
109240,0
109255,0
109270,0
109278,0
109306,1
109309,1
109318,0
109347,0
109372,0
109440,1
109448,1
109450,1
109451,1
109452,1
109453,1
109454,0
109455,1
109488,1
109498,1
109508,0
109515,1
109555,1
109647,0
109678,0
109679,0
109687,1
109691,1
109693,1
109704,1
109707,1
109781,0
109788,0
109795,1
109823,1
109892,0
109949,1
109967,1
109975,0
109976,0
109977,0
109981,1
109988,1
110012,1
110019,1
110040,1
110112,1
110137,1
110157,0
110165,1
110180,1
110195,1
110229,0
110230,0
110231,1
110251,0
110291,1
110302,1
110314,0
110328,0
110382,1
110390,1
110401,1
110409,1
110450,1
110460,0
110469,1
110475,0
110523,1
110528,1
110530,1
110531,1
110533,0
110547,0
110632,1
110690,1
110715,1
110721,1
110726,1
110731,0
110738,0
110754,1
110758,1
110764,1
110768,0
110784,1
110823,1
110824,0
110832,0
110849,0
110856,0
110885,0
110886,0
110887,0
110931,0
110967,0
110992,0
111000,1
111100,1
111106,0
111173,0
111174,0
111175,0
111176,0
111271,0
111272,0
111302,0
111303,0
111304,0
111393,0
111394,0
111422,1
111424,0
111425,0
111426,0
111427,0
111437,0
111442,0
111444,1
111495,0
111496,1
111542,1
111544,1
111550,0
111551,0
111552,0
111553,0
111554,0
111555,0
111556,0
111581,0
111582,0
111587,0
111597,0
111598,0
111610,0
111612,0
111637,1
111649,1
111650,1
111657,1
111661,0
111663,0
111665,0
111689,1
111693,1
111707,1
111721,1
111723,0
111733,0
111736,0
111803,1
111873,1
111924,1
111958,0
111982,0
111991,0
112059,0
112064,0
112073,0
112085,1
112089,0
112098,0
112104,0
112108,0
112112,1
112121,0
112122,0
112146,0
112162,0
112198,0
112214,1
112232,0
112256,0
112275,1
112334,0
112336,0
112337,0
112338,0
112343,0
112344,0
112345,0
112363,1
112378,0
112382,0
112384,0
112387,0
112390,0
112410,1
112524,1
112558,1
112563,1
112566,1
112567,1
112569,1
112570,1
112571,0
112573,1
112574,1
112577,0
112578,0
112579,0
112580,0
112581,0
112582,0
112728,0
112729,1
112730,0
112731,0
112732,0
112734,0
112735,0
112738,0
112740,0
112741,0
112742,0
112743,0
112750,0
112756,0
112762,0
112763,0
112765,0
112766,0
112772,0
112774,0
112788,0
112794,0
112805,1
112822,1
112827,0
112832,1
112834,1
112888,0
112897,1
112903,1
112908,0
112910,0
112921,0
112924,1
113022,1
113025,1
113029,0
113032,0
113036,1
113039,1
113074,1
113077,1
113083,1
113086,0
113098,1
113156,1
113169,1
113226,1
113230,0
113231,1
113307,0
113325,1
113337,1
113351,0
113354,0
113355,0
113357,0
113554,0
113587,0
113615,1
113627,1
113638,1
113660,0
113662,0
113680,0
113682,1
113694,0
113695,0
113720,0
113722,0
113728,0
113729,0
113762,1
113764,1
113785,1
113791,1
113800,0
113801,0
113802,0
113803,0
113833,0
113845,0
113846,1
113848,1
113857,1
113860,0
113861,1
113882,1
113884,1
113889,1
113911,1
113922,1
113950,1
113966,0
113968,1
113971,0
113973,0
113974,0
113989,1
113990,1
114000,0
114010,1
114032,0
114037,1
114058,1
114086,0
114095,1
114102,1
114110,1
114111,1
114120,0
114126,1
114129,0
114130,0
114148,0
114150,0
114151,0
114156,0
114173,1
114230,0
114256,1
114262,0
114263,0
114264,0
114265,0
114266,0
114267,0
114271,1
114273,1
114277,0
114280,1
114284,1
114286,0
114287,0
114288,0
114289,0
114290,0
114291,0
114292,0
114293,0
114294,0
114295,0
114296,0
114297,0
114298,0
114299,0
114300,0
114301,0
114302,0
114340,1
114349,1
114353,1
114365,1
114392,0
114405,1
114407,1
114420,0
114433,1
114439,1
114440,0
114447,1
114473,1
114477,1
114479,1
114497,1
114547,1
114548,1
114549,1
114583,1
114611,1
114644,0
114647,0
114654,0
114655,0
114656,0
114657,0
114658,0
114659,0
114660,0
114665,1
114674,1
114677,1
114679,1
114682,1
114694,1
114697,1
114720,1
114767,0
114768,0
114769,0
114770,0
114771,0
114794,1
114798,1
114817,1
114867,0
114892,1
114974,1
114980,1
115034,1
115073,1
115076,1
115077,1
115089,0
115121,0
115134,0
115135,0
115149,0
115164,0
115169,0
115171,0
115173,0
115174,0
115175,0
115176,1
115182,0
115183,0
115185,1
115193,1
115196,1
115197,0
115213,0
115218,0
115219,0
115220,0
115235,1
115251,0
115288,1
115298,1
115312,1
115321,1
115322,1
115337,0
115338,1
115352,1
115376,1
115394,1
115398,1
115408,1
115426,1
115434,1
115440,1
115455,0
115476,1
115507,1
115525,0
115526,0
115527,0
115528,0
115537,0
115538,0
115539,0
115563,0
115564,0
115565,1
115567,1
115578,0
115580,1
115594,1
115595,0
115597,1
115639,0
115641,0
115643,0
115646,0
115648,0
115650,0
115657,1
115668,0
115670,0
115677,0
115697,0
115699,0
115701,0
115710,0
115714,0
115716,0
115718,0
115719,0
115721,0
115771,1
115790,1
115805,0
115807,0
115821,0
115822,0
115826,1
115827,0
115828,0
115829,0
115833,0
115921,0
115927,0
115932,0
115937,0
115956,0
115966,0
115976,0
115977,0
116008,0
116060,0
116063,0
116091,0
116113,0
116127,0
116211,0
116231,0
116243,0
116265,0
116273,1
116275,0
116317,1
116331,1
116364,0
116369,1
116372,0
116393,0
116396,0
116397,0
116436,0
116437,0
116476,0
116477,0
116478,0
116479,0
116480,0
116481,0
116483,0
116484,0
116485,0
116497,1
116498,1
116504,1
116514,0
116515,0
116516,0
116517,0
116519,1
116520,1
116525,0
116526,0
116527,0
116528,0
116529,0
116530,0
116531,0
116532,0
116541,0
116542,0
116543,0
116544,0
116545,0
116546,0
116547,0
116548,0
116550,1
116555,0
116556,0
116557,0
116558,0
116559,0
116561,0
116562,0
116565,1
116568,0
116569,0
116574,0
116576,1
116577,0
116580,0
116581,0
116582,0
116583,0
116585,0
116586,0
116590,0
116591,0
116592,0
116595,0
116596,0
116597,0
116598,0
116599,0
116600,0
116601,0
116602,0
116603,0
116606,0
116607,0
116608,0
116610,0
116611,0
116615,0
116617,0
116618,0
116644,0
116675,1
116687,1
116690,1
116708,1
116710,1
116718,1
116746,0
116747,0
116748,0
116749,0
116750,0
116751,0
116752,0
116753,0
116754,0
116755,0
116756,0
116758,0
116762,0
116764,1
116774,0
116778,1
116781,1
116787,1
116807,0
116810,0
116827,0
116830,0
116888,1
116900,0
116907,0
116908,0
116909,0
116910,0
116911,0
116912,0
116913,0
116914,0
116915,0
116916,0
116917,0
116918,0
116919,0
116924,1
116932,1
116934,1
116972,0
116975,0
116987,1
116992,0
116994,0
116997,0
116998,0
116999,0
117002,0
117003,0
117005,0
117007,0
117052,0
117067,0
117074,0
117087,0
117158,0
117159,0
117160,0
117161,0
117162,0
117163,0
117164,1
117165,0
117167,1
117168,0
117169,0
117170,0
117175,0
117176,0
117177,0
117178,0
117187,0
117189,1
117193,1
117284,0
117290,0
117335,0
117336,0
117337,0
117383,0
117393,0
117401,0
117402,0
117403,0
117404,0
117405,0
117406,0
117407,0
117408,0
117409,0
117411,0
117415,1
117416,1
117417,0
117424,0
117425,0
117490,1
117503,1
117505,1
117542,0
117548,0
117567,1
117574,1
117575,1
117591,0
117593,0
117594,1
117595,0
117596,0
117598,0
117600,0
117603,0
117606,0
117607,0
117696,0
117697,0
117703,0
117716,0
117717,0
117718,0
117719,0
117726,0
117727,0
117728,0
117729,0
117731,0
117737,0
117746,0
117747,0
117748,0
117749,0
117773,0
117777,0
117780,0
117781,0
117784,0
117785,0
117786,0
117797,0
117798,0
117799,0
117800,0
117801,0
117802,0
117803,0
117814,0
117816,0
117817,0
117837,0
117846,0
117857,0
117858,0
117859,0
117865,0
117867,0
117879,0
117881,0
117886,0
117887,0
117889,0
117913,0
117914,0
117915,0
117916,0
117918,1
117926,0
117934,0
117936,0
117941,0
117942,0
117951,0
117952,0
117984,0
117985,0
118017,0
118018,0
118019,0
118105,0
118106,0
118111,0
118112,0
118113,0
118124,0
118142,0
118163,0
118164,0
118165,0
118166,0
118167,0
118168,0
118169,0
118170,0
118171,0
118172,0
118174,0
118175,0
118176,0
118177,0
118178,0
118179,0
118180,0
118181,0
118182,0
118183,0
118292,0
118294,0
118295,0
118296,0
118300,0
118301,0
118303,0
118306,0
118308,0
118309,0
118314,0
118315,0
118330,0
118331,0
118332,0
118335,0
118337,0
118338,0
118339,0
118340,0
118341,0
118358,0
118359,0
118360,0
118363,1
118366,0
118367,0
118370,1
118400,0
118406,1
118411,0
118418,0
118454,0
118509,1
118602,0
118653,1
118737,0
118739,0
118741,0
118743,0
118754,0
118756,0
118758,0
118760,0
118762,0
118764,0
118766,0
118768,0
118809,1
118811,0
118812,0
118813,0
118814,0
118815,0
118816,0
118817,0
118818,0
118819,0
118820,0
118821,0
118822,0
118823,0
118824,0
118826,0
118830,0
118831,0
118832,0
118833,0
118834,0
118835,0
118836,0
118837,0
118838,0
118840,0
118841,0
118842,0
118843,0
118844,0
118845,0
118851,0
118852,0
118907,1
118909,1
118949,0
119081,1
119104,0
119108,1
119109,1
119156,1
119203,1
119214,0
119215,0
119272,0
119289,0
119290,1
119291,1
119292,1
119293,1
119294,1
119295,1
119407,0
119422,1
119451,1
119453,1
119455,1
119456,1
119457,0
119458,0
119459,0
119460,0
119461,1
119462,0
119463,0
119464,0
119465,0
119466,0
119468,0
119469,0
119470,0
119471,0
119508,1
119551,0
119552,1
119556,0
119557,0
119558,0
119559,0
119560,0
119562,0
119566,1
119606,1
119655,1
119656,1
119657,1
119658,1
119659,0
119660,1
119661,1
119662,1
119663,1
119677,1
119679,1
119702,0
119707,0
119753,1
119768,1
119778,1
119782,0
119803,0
119804,0
119832,1
119842,1
119851,0
119864,0
119865,0
119866,0
119867,0
119868,0
119910,1
119929,0
119930,0
119931,0
119932,0
119933,0
119945,0
119946,0
119947,0
119951,0
119952,0
119953,0
119954,0
119981,1
120019,0
120042,1
120048,1
120054,1
120055,0
120056,0
120057,1
120061,1
120070,1
120072,1
120086,1
120087,1
120097,1
120104,1
120111,1
120114,1
120115,1
120116,1
120117,1
120119,1
120121,0
120122,1
120123,1
120132,1
120133,1
120135,1
120136,1
120137,1
120139,1
120143,1
120144,1
120146,1
120147,1
120172,0
120174,0
120183,0
120198,1
120208,0
120209,0
120210,0
120212,0
120222,0
120235,0
120236,0
120238,0
120239,0
120240,0
120242,0
120245,0
120248,0
120253,1
120264,0
120271,0
120279,0
120319,0
120331,0
120338,1
120344,0
120405,0
120427,0
120453,0
120454,0
120456,0
120457,0
120458,0
120459,0
120460,0
120461,0
120462,0
120463,0
120464,1
120465,1
120467,1
120468,1
120469,1
120483,1
120499,1
120503,0
120506,1
120508,0
120509,0
120519,1
120530,0
120531,0
120538,0
120539,0
120546,0
120547,0
120548,0
120561,0
120562,0
120563,0
120564,0
120566,0
120567,0
120572,1
120573,0
120574,0
120578,1
120581,0
120583,0
120587,1
120591,0
120592,0
120593,0
120594,0
120595,0
120596,0
120597,0
120598,0
120599,0
120600,0
120608,0
120611,0
120613,0
120614,0
120624,0
120628,0
120629,0
120631,0
120633,0
120634,0
120659,0
120660,0
120711,0
120713,0
120736,1
120768,1
120821,1
120822,1
120828,1
120829,1
120860,0
120865,1
120916,0
120917,0
120945,0
120958,0
120966,1
120967,0
120968,0
120973,0
120974,0
120976,0
120977,0
120978,0
120979,0
120989,0
120996,0
120998,0
121001,0
121011,0
121012,0
121014,0
121016,0
121018,0
121019,0
121027,0
121028,0
121040,0
121041,0
121042,0
121049,1
121052,1
121079,0
121090,1
121165,0
121166,0
121192,0
121197,0
121198,0
121209,0
121210,0
121217,1
121222,0
121252,0
121253,0
121263,0
121268,1
121271,0
121272,0
121306,1
121315,0
121326,1
121330,0
121336,0
121352,1
121367,0
121369,0
121370,0
121371,0
121402,1
121430,0
121436,0
121437,0
121462,0
121463,0
121469,0
121471,1
121501,0
121508,0
121513,0
121514,0
121538,0
121542,1
121548,0
121553,0
121554,0
121590,0
121591,0
121595,0
121596,0
121597,0
121601,1
121610,0
121612,1
121623,0
121624,0
121637,0
121661,0
121662,0
121685,1
121691,0
121692,0
121706,0
121777,1
121787,0
121788,0
121793,1
121802,1
121825,1
121826,0
121832,0
121841,1
121880,1
121892,1
121927,1
121947,0
121948,0
121949,0
121950,0
121957,1
121975,1
121978,1
122002,1
122051,1
122056,0
122083,1
122084,1
122091,1
122095,1
122102,1
122103,1
122117,1
122135,1
122155,1
122166,0
122185,0
122187,1
122196,1
122206,1
122208,1
122216,1
122229,1
122264,1
122283,1
122290,1
122302,1
122304,1
122336,1
122474,1
122475,1
122499,1
122516,1
122518,0
122522,1
122527,1
122528,0
122543,1
122554,0
122558,1
122559,1
122561,1
122576,1
122601,1
122618,0
122650,0
122651,0
122652,1
122653,0
122671,1
122678,1
122702,1
122716,0
122739,1
122787,1
122800,0
122802,1
122803,0
122804,0
122805,0
122806,0
122807,0
122833,1
122842,1
122849,0
122894,0
122895,0
122913,1
122919,1
122945,1
122948,1
122952,1
122955,1
122956,1
122960,1
122961,1
122965,1
122966,1
122968,1
122969,1
122971,1
122972,1
122973,1
122974,1
122975,1
122992,1
123016,0
123018,0
123132,0
123208,1
123215,0
123230,1
123279,1
123343,0
123345,0
123364,0
123371,1
123372,1
123373,1
123374,1
123375,1
123378,0
123379,1
123381,0
123382,0
123383,1
123384,0
123386,0
123387,0
123388,0
123389,0
123392,0
123395,0
123396,0
123403,0
123404,0
123405,0
123411,0
123412,0
123413,0
123414,0
123415,0
123416,0
123417,0
123427,0
123428,0
123429,0
123430,0
123431,1
123432,0
123433,0
123434,1
123435,1
123436,1
123437,0
123438,0
123439,0
123440,0
123441,1
123442,0
123443,0
123444,0
123445,1
123447,0
123448,0
123457,0
123461,1
123463,1
123464,1
123466,0
123467,0
123468,0
123469,0
123470,0
123472,1
123473,0
123474,0
123475,0
123476,0
123477,0
123478,1
123479,1
123480,1
123481,0
123485,1
123516,1
123529,1
123572,0
123603,0
123621,1
123624,1
123657,1
123659,1
123698,1
123701,0
123737,1
123739,0
123746,0
123750,0
123763,0
123769,0
123771,0
123774,0
123788,0
123798,1
123803,0
123821,1
123868,0
123900,1
123901,1
123902,1
123908,0
123926,0
123927,0
123928,1
123929,0
123930,0
123934,0
123940,1
123960,0
123982,1
124007,1
124015,0
124016,0
124018,0
124019,0
124020,1
124021,1
124037,0
124038,1
124041,0
124042,0
124044,1
124045,1
124048,1
124055,0
124059,0
124065,0
124067,1
124069,1
124081,1
124134,0
124151,1
124157,0
124158,0
124166,1
124178,1
124179,1
124181,1
124229,1
124230,1
124232,1
124233,1
124234,1
124235,1
124236,1
124237,1
124238,1
124239,1
124240,1
124241,1
124251,1
124274,1
124276,1
124281,1
124321,1
124323,1
124340,1
124351,1
124354,1
124361,1
124362,1
124370,1
124371,1
124372,0
124375,0
124388,1
124389,1
124390,1
124392,1
124395,1
124398,1
124400,1
124402,1
124406,0
124438,0
124447,1
124451,1
124471,1
124476,1
124494,1
124496,1
124524,1
124555,0
124571,1
124573,1
124575,1
124577,0
124578,0
124579,0
124580,0
124581,1
124582,0
124584,0
124586,0
124589,0
124591,0
124592,0
124593,0
124594,0
124595,0
124597,0
124599,1
124612,0
124616,0
124617,0
124618,0
124619,0
124621,0
124628,1
124634,0
124635,0
124640,0
124642,0
124643,0
124645,0
124646,0
124648,0
124650,0
124654,0
124675,1
124690,1
124820,1
124827,1
124828,0
124852,0
124857,1
124858,1
124859,1
124861,1
124864,1
124865,1
124866,1
124868,0
124874,1
124877,1
124878,1
124879,1
124882,1
124916,0
124917,0
124918,0
124919,0
124921,0
124922,0
124942,0
124944,0
124947,0
124953,0
124954,0
124955,0
124960,1
124963,1
124982,0
124983,0
124985,0
124986,0
124989,0
124991,0
124994,0
124995,0
124997,0
124998,0
125000,0
125004,0
125022,0
125023,0
125032,0
125036,0
125038,0
125043,0
125047,0
125050,0
125053,0
125056,0
125057,0
125058,0
125059,0
125074,0
125089,1
125126,0
125162,0
125193,1
125270,1
125272,1
125284,1
125289,1
125316,1
125320,1
125323,1
125439,0
125440,0
125441,1
125442,0
125444,0
125461,1
125509,0
125552,1
125594,1
125623,1
125643,1
125644,1
125654,1
125655,1
125658,1
125672,1
125679,1
125685,1
125688,1
125734,1
125764,1
125771,1
125774,0
125775,0
125776,0
125841,1
125855,1
125873,1
125883,0
125884,0
125921,1
125934,1
125954,0
126001,1
126024,1
126027,1
126028,1
126039,1
126172,1
126173,1
126186,0
126187,0
126192,1
126245,1
126247,0
126273,0
126300,1
126301,1
126330,1
126372,1
126376,0
126377,0
126379,0
126382,0
126399,0
126403,1
126409,1
126438,0
126456,1
126461,1
126495,1
126530,1
126533,0
126553,1
126602,0
126603,0
126647,1
126662,1
126732,1
126773,0
126782,1
126842,1
126870,1
126877,1
126883,0
126908,1
126994,1
127053,0
127055,0
127061,0
127072,1
127095,1
127103,1
127116,1
127117,1
127186,1
127191,1
127222,1
127224,1
127230,1
127243,1
127295,1
127345,1
127349,1
127370,1
127372,1
127389,1
127390,1
127410,1
127411,1
127450,1
127455,1
127487,1
127514,1
127532,1
127546,1
127569,1
127581,1
127587,1
127606,1
127618,1
127634,1
127647,1
127680,0
127704,0
127886,1
127895,1
127899,1
127903,1
127904,1
127915,1
127916,1
127917,1
127918,1
127924,1
127925,1
127934,1
128060,0
128061,0
128070,0
128078,1
128110,0
128111,0
128115,0
128116,0
128117,1
128121,0
128122,0
128147,0
128148,0
128169,1
128177,1
128180,1
128181,1
128182,1
128184,1
128188,1
128190,1
128192,1
128201,1
128227,1
128262,1
128269,0
128280,0
128281,0
128298,1
128323,1
128346,0
128365,1
128367,1
128382,1
128439,1
128469,1
128475,1
128483,1
128493,1
128496,1
128498,1
128510,1
128515,0
128538,1
128543,1
128548,0
128563,0
128585,1
128609,1
128615,1
128616,1
128621,1
128622,1
128633,1
128642,1
128656,1
128668,1
128699,0
128700,0
128704,1
128716,1
128723,0
128724,0
128765,1
128778,1
128785,1
128790,1
128794,1
128806,1
128813,1
128822,1
128830,1
128853,0
128857,1
128861,1
128867,1
128870,1
128871,1
128893,1
128937,1
128938,1
128947,1
128975,0
128976,0
128996,1
128998,1
129004,1
129033,1
129034,1
129040,1
129069,1
129078,1
129094,1
129142,1
129145,1
129175,1
129176,1
129179,0
129253,0
129280,1
129289,0
129307,1
129363,1
129377,0
129378,0
129447,1
129477,1
129498,1
129539,1
129561,0
129606,1
129626,0
129627,0
129646,1
129653,1
129679,1
129681,1
129685,1
129691,1
129692,1
129738,1
129773,1
129784,1
129838,1
129843,1
129850,1
129859,1
129889,1
129891,1
129894,1
129897,1
129921,1
129936,1
129960,0
129992,0
130088,1
130095,1
130107,1
130108,1
130126,1
130136,0
130139,1
130149,1
130154,1
130179,0
130180,1
130194,1
130210,1
130218,0
130241,1
130243,1
130250,1
130300,1
130337,0
130339,1
130357,0
130361,1
130423,1
130432,1
130449,1
130509,0
130510,0
130524,1
130549,1
130551,1
130556,1
130598,1
130619,1
130641,0
130642,0
130646,1
130690,1
130706,1
130735,1
130736,1
130748,0
130752,1
130880,1
130892,1
130972,1
131141,1
131168,1
131178,1
131201,0
131209,1
131211,1
131218,1
131230,1
131237,1
131258,1
131292,1
131372,1
131427,1
131443,1
131513,1
131525,1
131548,1
131576,1
131586,0
131589,1
131602,1
131627,1
131637,1
131638,1
131676,1
131720,1
131725,1
131754,1
131782,1
131798,1
131810,0
131820,1
131840,1
131889,1
131905,1
131949,1
131973,1
131989,0
132004,1
132009,1
132023,1
132024,1
132026,1
132038,0
132039,1
132040,0
132042,1
132048,1
132058,1
132064,1
132071,1
132120,1
132129,1
132131,0
132136,1
132217,1
132260,1
132340,1
132348,1
132381,0
132416,1
132454,0
132456,1
132476,1
132491,1
132493,1
132522,0
132537,1
132549,0
132550,0
132563,1
132698,1
132728,0
132729,0
132740,1
132774,1
132791,1
132796,1
132797,1
132798,0
132864,1
132869,0
132872,0
132873,0
132880,0
132881,0
132882,0
132883,0
132884,0
132885,0
132903,1
132990,1
133025,0
133035,0
133037,0
133043,0
133045,0
133067,0
133104,1
133143,1
133172,1
133185,0
133187,1
133206,1
133247,1
133255,1
133260,1
133264,1
133267,1
133271,1
133283,0
133302,0
133303,0
133304,1
133305,0
133312,1
133365,1
133374,0
133388,1
133390,1
133412,1
133421,1
133422,1
133428,1
133431,1
133457,1
133474,1
133495,0
133496,0
133497,0
133508,1
133541,1
133542,0
133546,0
133550,1
133563,0
133575,1
133596,0
133598,0
133605,1
133628,1
133635,1
133651,0
133662,0
133673,1
133685,0
133686,0
133703,1
133704,1
133705,1
133739,1
133758,0
133761,1
133772,1
133780,1
133782,1
133787,1
133843,1
133846,1
133858,1
133869,0
133870,0
133880,1
133909,1
133913,1
133914,1
133915,1
133916,0
133917,1
133918,1
133919,1
133921,0
133922,0
133930,1
133931,1
133932,1
133933,0
133936,0
133937,1
133938,1
133939,1
133940,1
133941,1
133942,0
133943,1
133944,1
133945,1
133946,1
133947,1
133948,1
133949,1
133950,1
133951,0
133952,0
133954,0
133956,1
133958,1
133959,1
133960,1
133963,0
133983,1
134001,1
134049,1
134052,1
134054,1
134067,1
134081,0
134082,0
134164,1
134166,1
134169,0
134170,0
134171,0
134174,0
134175,0
134176,0
134210,0
134217,1
134220,0
134222,0
134223,0
134224,0
134255,0
134262,1
134269,0
134353,1
134354,1
134367,1
134378,1
134396,1
134411,1
134425,1
134429,1
134433,1
134439,1
134441,1
134475,1
134476,1
134512,1
134522,1
134573,1
134605,1
134612,1
134624,1
134681,1
134685,0
134693,0
134742,0
134778,1
134787,1
134817,1
134827,1
134851,1
134887,1
134914,1
134921,0
134928,0
134929,1
134939,1
135094,1
135110,1
135117,0
135195,1
135220,1
135225,0
135265,1
135274,1
135279,1
135292,1
135334,1
135396,1
135474,0
135478,1
135544,1
135559,1
135569,1
135575,1
135593,1
135595,1
135615,1
135627,1
135637,0
135644,1
135653,1
135700,0
135703,1
135724,0
135770,0
135782,1
135854,1
135877,1
135963,1
135993,0
136061,0
136112,1
136123,1
136124,1
136126,1
136127,0
136128,1
136129,0
136130,1
136131,1
136133,1
136134,1
136140,1
136142,1
136147,1
136148,1
136149,1
136150,1
136151,1
136152,1
136153,1
136185,1
136195,1
136220,1
136238,1
136248,1
136256,0
136283,0
136390,1
136400,1
136422,1
136472,1
136490,0
136493,0
136502,1
136525,1
136590,0
136594,0
136595,0
136596,0
136598,0
136600,0
136601,0
136615,0
136616,0
136642,1
136713,0
136714,0
136720,1
136721,1
136731,1
136742,1
136757,1
136766,1
136798,1
136802,1
136806,1
136807,1
136812,1
136828,0
136829,0
136849,1
136862,1
136903,1
136923,1
136925,1
136927,1
136929,1
136930,1
136931,1
136935,1
137006,1
137046,1
137074,1
137084,1
137159,0
137178,1
137203,1
137225,1
137235,0
137254,1
137268,0
137269,0
137405,1
137409,0
137410,1
137411,1
137414,1
137415,0
137417,1
137429,1
137431,0
137438,1
137439,0
137440,1
137441,1
137442,0
137444,1
137501,1
137503,1
137544,1
137550,1
137552,1
137553,1
137554,1
137556,1
137557,1
137559,1
137563,1
137574,0
137575,0
137578,1
137615,1
137616,1
137656,1
137662,1
137664,1
137667,1
137672,1
137674,1
137676,1
137685,1
137693,1
137694,1
137704,0
137727,1
137748,0
137749,1
137767,0
137768,0
137770,1
137786,1
137795,1
137809,1
137864,1
137899,1
137905,0
137915,0
137917,0
137963,1
137990,1
138053,1
138072,1
138141,1
138208,1
138267,1
138268,0
138270,0
138271,0
138272,1
138273,0
138274,0
138277,0
138278,1
138281,0
138283,0
138286,0
138287,0
138289,0
138290,1
138291,1
138297,0
138298,0
138301,0
138303,0
138306,0
138307,0
138310,0
138311,0
138313,0
138314,0
138315,0
138316,0
138318,1
138319,1
138320,1
138321,1
138322,1
138323,0
138324,1
138326,0
138327,0
138328,1
138330,1
138332,0
138333,0
138334,0
138335,0
138336,0
138337,1
138338,1
138339,1
138340,1
138341,1
138342,1
138343,1
138344,1
138345,1
138346,0
138348,0
138349,0
138350,0
138356,1
138383,1
138389,1
138402,1
138430,1
138486,1
138487,1
138488,0
138523,1
138528,1
138531,1
138549,0
138550,0
138554,1
138568,1
138571,1
138601,0
138620,0
138621,0
138658,0
138659,0
138660,0
138665,1
138712,1
138721,1
138778,1
138806,1
138840,0
138959,1
138968,1
138969,1
138970,1
138979,0
138980,0
138981,0
138999,1
139020,1
139095,1
139110,1
139121,1
139152,1
139156,1
139188,1
139207,1
139209,1
139215,0
139216,0
139219,1
139243,1
139261,1
139295,1
139302,1
139306,1
139307,1
139315,1
139319,1
139323,1
139324,1
139332,1
139353,1
139360,1
139362,1
139377,0
139383,1
139384,0
139388,1
139397,1
139433,1
139446,1
139547,1
139596,1
139600,0
139617,1
139619,1
139629,1
139671,1
139789,0
139791,1
139868,1
139894,1
139917,1
139939,0
139974,1
139977,1
139983,0
139984,1
139986,1
139987,1
139991,1
140002,0
140004,1
140005,1
140008,1
140011,0
140013,1
140014,1
140015,1
140016,1
140018,1
140019,0
140020,1
140021,1
140022,1
140023,1
140027,1
140028,1
140029,1
140030,1
140031,1
140032,1
140044,0
140056,0
140065,1
140123,1
140147,1
140152,1
140206,1
140210,1
140214,1
140226,1
140227,1
140250,1
140267,1
140306,1
140335,1
140346,1
140427,1
140474,1
140476,1
140513,1
140535,0
140540,1
140597,1
140613,1
140614,1
140626,1
140658,1
140696,1
140711,1
140729,1
140746,1
140763,0
140800,0
140812,1
140817,0
140818,0
140867,0
140868,0
140880,1
140889,0
140898,1
140942,0
141006,0
141014,1
141030,0
141069,1
141084,1
141114,1
141142,1
141146,0
141160,1
141176,1
141187,0
141232,1
141233,1
141234,1
141254,1
141309,0
141346,1
141352,1
141405,1
141422,0
141423,1
141467,1
141487,1
141490,0
141491,0
141507,1
141509,1
141525,1
141550,0
