label_id,ground_truth
46915,1
46935,1
46940,1
46950,1
46962,0
46964,1
46973,1
47006,1
47011,0
47013,1
47021,1
47027,1
47034,0
47037,0
47064,1
47084,1
47085,1
47086,1
47092,1
47096,1
47097,1
47098,1
47106,1
47147,1
47150,1
47157,1
47158,1
47160,1
47161,0
47191,1
47192,1
47195,1
47198,1
47205,1
47206,1
47207,1
47240,1
47242,1
47294,1
47303,1
47385,1
47388,1
47398,1
47406,1
47407,1
47426,1
47477,1
47480,1
47482,1
47486,1
47499,1
47517,1
47524,1
47544,1
47546,1
47562,0
47582,1
47595,1
47604,1
47614,1
47676,1
47684,1
47700,1
47710,1
47727,1
47734,1
47735,1
47752,0
47762,1
47780,1
47797,1
47815,1
47835,1
47844,0
47856,1
47868,1
47875,1
47876,1
47878,1
47884,1
47889,1
47902,0
47903,1
47964,1
47969,1
47973,1
47975,1
47996,1
47997,1
48009,1
48049,1
48099,1
48129,1
48164,1
48179,1
48180,1
48199,0
48200,1
48221,1
48223,1
48224,1
48227,1
48236,0
48240,0
48241,1
48243,1
48244,1
48245,1
48255,1
48260,1
48262,1
48270,0
48286,0
48304,1
48379,1
48382,1
48390,1
48394,1
48410,1
48415,1
48417,0
48421,1
48423,1
48434,1
48438,1
48439,1
48444,0
48447,1
48458,1
48469,0
48477,1
48480,1
48486,1
48490,1
48495,1
48500,1
48503,1
48517,1
48562,1
48566,0
48567,1
48568,1
48570,0
48575,1
48583,0
48584,1
48586,0
48589,1
48592,0
48600,0
48606,0
48610,1
48612,1
48613,0
48616,0
48623,1
48628,0
48631,1
48632,1
48634,1
48649,1
48669,1
48679,0
48701,0
48707,1
48744,1
48781,1
48825,0
48835,1
48837,1
48844,1
48856,1
48873,1
48887,0
48906,1
48953,1
48988,1
48991,0
48993,1
49068,1
49077,1
49083,1
49085,1
49093,1
49094,1
49110,1
49113,1
49124,1
49126,1
49132,1
49134,1
49135,1
49136,1
49137,1
49140,1
49162,1
49176,0
49181,0
49184,1
49187,1
49198,0
49199,0
49203,1
49206,1
49208,1
49217,1
49219,0
49223,0
49226,1
49237,0
49241,1
49242,0
49248,0
49250,0
49256,0
49262,1
49269,0
49278,1
49280,1
49283,1
49288,1
49304,0
49306,1
49326,1
49328,1
49330,1
49335,1
49341,1
49342,1
49365,1
49371,1
49419,1
49426,1
49427,1
49443,1
49446,1
49458,0
49474,0
49539,1
49542,1
49543,1
49552,1
49557,1
49562,1
49563,1
49574,0
49584,1
49587,1
49591,1
49594,1
49595,1
49599,1
49602,1
49603,1
49624,1
49644,1
49645,1
49648,1
49654,1
49657,0
49662,1
49663,0
49677,1
49681,1
49691,1
49695,1
49710,0
49733,1
49738,1
49742,1
49750,1
49751,1
49766,1
49808,1
49832,1
49835,1
49850,1
49862,1
49866,1
49867,1
49880,1
49882,1
49887,0
49898,1
49909,1
49911,0
49912,1
49926,1
49929,1
49939,1
49949,1
49957,1
49960,1
49962,1
49970,0
49982,0
49986,0
49990,1
49991,1
49999,0
50000,1
50004,0
50006,0
50008,0
50028,1
50034,0
50038,1
50040,1
50045,0
50052,0
50053,1
50086,0
50102,1
50113,1
50117,1
50170,1
50182,1
50189,0
50232,0
50260,0
50302,1
50331,1
50335,1
50338,1
50351,1
50371,1
50421,1
50437,1
50447,1
50452,1
50459,0
50461,0
50470,1
50485,1
50534,0
50539,1
50558,1
50568,1
50580,1
50581,0
50586,1
50615,1
50619,1
50625,0
50700,1
50704,1
50718,0
50719,0
50720,1
50730,1
50736,1
50754,1
50761,1
50763,1
50766,1
50768,1
50771,1
50776,1
50799,0
50818,1
50824,0
50838,1
50859,1
50945,1
50959,0
50986,1
50998,0
51018,1
51022,1
51023,1
51061,1
51076,0
51104,1
51113,1
51116,1
51118,1
51120,1
51125,1
51126,1
51134,0
51139,1
51147,1
51194,1
51227,1
51235,1
51327,1
51328,1
51335,1
51337,1
51361,1
51398,1
51406,1
51416,1
51417,1
51426,1
51461,1
51490,0
51497,1
51506,1
51510,1
51515,1
51518,1
51519,1
51527,1
51531,1
51535,1
51538,1
51547,1
51562,1
51563,0
51578,1
51579,1
51584,1
51598,1
51604,1
51640,1
51666,1
51680,1
51681,1
51685,0
51692,1
51694,1
51715,0
51717,0
51723,1
51728,1
51740,1
51742,1
51749,1
51763,1
51771,1
51777,1
51779,1
51822,1
51826,1
51851,1
51865,1
51896,0
51925,1
51937,1
51949,1
51958,1
51977,1
51984,1
52002,1
52012,1
52013,1
52049,1
52056,1
52068,0
52094,1
52097,1
52100,1
52138,1
52141,1
52145,1
52183,1
52189,1
52213,1
52214,1
52215,1
52253,1
52304,1
52305,1
52318,1
52344,0
52349,1
52374,1
52381,0
52405,1
52408,1
52409,1
52419,1
52420,0
52423,1
52438,1
52499,1
52507,1
52512,1
52515,1
52519,1
52526,1
52546,1
52552,1
52556,1
52588,1
52592,1
52718,0
52722,1
52728,1
52756,0
52761,1
52769,1
52778,1
52871,1
52896,1
52908,0
52911,1
52914,1
52931,1
52942,1
52947,1
52954,1
52970,1
52973,1
52974,1
52982,1
52989,1
52990,1
52993,1
52997,1
53020,1
53026,1
53085,1
53094,1
53097,1
53109,0
53111,1
53112,1
53114,1
53148,1
53152,1
53177,1
53189,1
53209,1
53217,1
53220,1
53221,1
53223,1
53228,1
53239,1
53245,1
53254,1
53266,1
53267,1
53268,1
53276,1
53278,1
53288,1
53299,1
53364,1
53377,1
53379,1
53387,1
53393,1
53394,1
53395,1
53414,1
53415,1
53416,1
53423,1
53448,1
53450,1
53464,1
53468,1
53475,1
53483,1
53520,1
53538,1
53560,1
53573,1
53632,1
53655,1
53674,1
53676,1
53680,1
53681,1
53698,1
53715,1
53721,1
53724,1
53730,1
53755,1
53757,1
53765,1
53771,1
53772,1
53818,1
53823,1
53844,1
53855,1
53856,1
53858,1
53870,1
53890,1
53895,0
53910,1
53911,1
53920,1
53931,1
53932,1
53956,0
53959,1
53971,1
53993,1
53995,1
53996,1
53997,1
54000,1
54003,1
54010,1
54013,1
54031,0
54035,1
54046,0
54068,1
54070,1
54088,1
54090,1
54091,1
54108,1
54117,1
54121,1
54129,0
54154,1
54155,1
54159,1
54169,1
54172,1
54190,1
54193,1
54195,1
54202,1
54204,1
54211,1
54212,1
54233,1
54236,1
54239,1
54244,1
54253,1
54269,1
54270,1
54279,0
54298,1
54315,1
54316,1
54345,1
54346,1
54372,1
54383,1
54388,1
54401,1
54402,1
54403,1
54404,1
54405,1
54419,1
54423,0
54424,1
54427,1
54431,0
54460,1
54508,1
54524,1
54560,1
54562,0
54598,1
54619,1
54623,1
54630,1
54643,1
54644,1
54648,1
54708,1
54709,1
54715,1
54728,1
54734,1
54735,0
54739,1
54753,0
54755,1
54770,1
54775,1
54784,1
54793,1
54799,1
54800,1
54807,1
54835,1
54836,1
54841,1
54856,1
54858,1
54861,1
54864,1
54882,1
54895,1
54896,1
54907,1
54908,1
54909,1
54923,0
54926,1
54936,1
54938,0
54939,0
54947,1
54949,1
54955,1
54961,1
54970,1
54974,1
54979,1
54982,1
54983,1
54994,1
54997,1
55010,0
55028,1
55033,1
55036,1
55039,0
55046,1
55057,0
55138,0
55183,0
55198,0
55209,1
55212,0
55213,1
55220,1
55221,0
55223,1
55229,1
55231,1
55232,0
55241,0
55252,1
55263,0
55265,0
55267,1
55270,1
55271,1
55285,0
55296,0
55301,1
55304,1
55305,1
55318,1
55324,1
55329,1
55330,1
55347,1
55362,1
55366,1
55380,1
55384,1
55386,1
55392,1
55580,1
55583,1
55589,0
55603,1
55609,0
55610,1
55614,1
55615,1
55625,1
55626,1
55630,1
55637,1
55640,1
55644,1
55653,1
55657,1
55659,1
55666,0
55668,1
55669,0
55677,1
55678,1
55685,0
55693,1
55695,0
55699,1
55700,1
55723,1
55730,1
55753,1
55772,0
55773,0
55774,1
55796,1
55799,1
55803,1
55818,1
55828,1
55829,0
55833,1
55866,1
55872,1
55907,1
55915,0
55924,1
55935,1
55941,1
55974,1
55987,1
56029,1
56033,1
56106,1
56126,0
56132,0
56298,1
56311,1
56341,1
56435,1
56668,1
56674,1
56690,1
56693,1
56725,1
56768,1
56769,1
56821,1
56879,1
56888,1
56906,1
56982,1
56986,1
57015,1
57032,1
57036,1
57038,1
57199,0
57202,1
57213,0
57218,1
57248,1
57252,1
57259,0
57299,1
57326,1
57381,1
57388,1
57394,1
57395,1
57398,0
57478,1
57481,1
57581,0
57586,0
57599,1
57630,1
57631,1
57648,0
57680,1
57693,1
57752,0
57823,1
57826,0
57831,1
57851,1
57886,1
57904,1
57906,1
57929,1
57935,1
57936,1
57940,1
57947,1
57971,1
58006,1
58029,0
58081,1
58127,1
58148,1
58198,1
58205,1
58214,0
58218,1
58224,0
58232,0
58234,1
58242,1
58268,0
58281,1
58306,0
58339,0
58370,0
58371,0
58377,0
58425,0
58449,1
58504,0
58578,1
58586,1
58614,1
58653,1
58659,1
58663,0
58666,1
58670,1
58678,1
58679,1
58683,1
58700,1
58710,1
58721,1
58729,1
58748,1
58755,1
58759,1
58768,1
58776,1
58780,0
58797,1
58810,1
58812,1
58815,1
58822,1
58823,1
58846,1
58848,1
58861,0
58863,0
58871,1
58896,1
58914,1
58915,1
58925,1
58933,1
58953,1
58955,1
58956,1
58975,1
58985,1
58990,1
58995,1
58998,1
59009,1
59012,0
59014,1
59030,1
59044,0
59069,0
59076,1
59077,1
59089,1
59111,1
59115,1
59127,1
59136,1
59191,0
59202,1
59209,1
59215,1
59223,1
59230,0
59235,1
59240,1
59242,1
59245,1
59283,1
59286,0
59326,1
59329,1
59343,0
59370,1
59371,1
59377,1
59384,1
59389,0
59405,0
59406,1
59423,1
59425,1
59426,1
59441,1
59443,1
59450,1
59453,1
59477,1
59489,1
59501,1
59535,0
59540,1
59544,1
59562,1
59567,1
59578,0
59581,1
59608,0
59615,0
59632,1
59661,0
59666,1
59674,1
59676,1
59677,0
59678,1
59685,1
59687,1
59691,1
59694,0
59696,1
59698,1
59701,1
59702,1
59706,1
59788,1
59789,1
59793,1
59795,1
59804,1
59806,0
59817,0
59838,1
59853,1
59863,1
59866,1
59895,1
59901,1
59916,1
59917,1
59920,1
59939,1
59942,1
59970,1
59982,1
59992,0
59993,0
60048,1
60057,1
60065,1
60071,1
60074,1
60077,1
60098,0
60120,0
60125,1
60128,0
60135,1
60154,1
60179,1
60203,1
60223,0
60224,1
60228,1
60236,1
60247,1
60250,1
60290,0
60311,1
60349,1
60351,1
60386,1
60392,1
60395,1
60399,1
60407,1
60422,1
60430,1
60452,1
60474,1
60521,1
60528,1
60589,1
60590,1
60608,1
60616,1
60626,1
60685,1
60702,1
60705,1
60716,0
60719,1
60735,1
60748,1
60760,1
60761,1
60769,1
60787,1
60788,1
60794,1
60795,1
60802,1
60804,1
60805,1
60818,1
60825,1
60826,1
60827,1
60830,1
60838,1
60872,1
60887,0
60890,1
60903,1
60905,0
60912,1
60921,1
60922,1
60925,0
60926,1
60927,1
60934,1
60939,1
60951,0
61001,1
61007,1
61008,1
61018,1
61035,1
61052,1
61111,1
61117,1
61139,1
61146,1
61153,1
61156,1
61166,1
61167,1
61168,1
61190,1
61191,1
61207,1
61212,1
61227,1
61231,1
61265,1
61277,1
61287,1
61294,1
61296,1
61304,1
61315,1
61317,1
61320,1
61338,1
61362,1
61388,1
61391,1
61400,1
61401,1
61422,1
61424,1
61426,1
61427,1
61439,1
61441,1
61449,1
61484,1
61498,1
61514,1
61515,1
61523,1
61536,0
61558,1
61560,1
61565,1
61586,1
61647,1
61649,1
61691,1
61694,0
61695,0
61703,1
61715,1
61749,0
61751,1
61767,1
61809,1
61813,1
61818,1
61822,1
61832,1
61834,1
61850,1
61854,1
61860,1
61892,1
61903,1
61914,0
61915,0
61917,0
61924,1
61936,0
61944,0
61949,1
61950,1
61959,1
61991,1
61996,0
62000,1
62004,1
62006,1
62012,1
62040,0
62058,1
62066,0
62078,1
62081,1
62103,1
62114,1
62116,1
62127,1
62153,1
62159,0
62224,1
62253,1
62255,1
62268,1
62272,1
62280,1
62288,1
62318,1
62329,1
62339,0
62341,1
62342,1
62368,1
62371,1
62376,1
62379,1
62382,1
62383,1
62387,1
62396,1
62397,1
62415,1
62426,1
62456,1
62461,1
62511,1
62524,1
62526,1
62542,1
62545,1
62547,1
62549,1
62553,1
62557,1
62561,1
62568,1
62570,1
62574,1
62580,1
62581,1
62582,1
62595,1
62596,1
62598,1
62610,1
62611,0
62618,1
62623,1
62626,0
62629,1
62634,1
62636,1
62640,1
62647,1
62652,1
62653,1
62674,1
62680,1
62684,1
62689,1
62695,1
62697,1
62698,1
62699,1
62702,1
62705,1
62712,1
62741,1
62775,0
62797,1
62832,1
62848,1
62857,1
62858,1
62861,1
62862,1
62864,0
62894,1
62895,1
62896,1
62897,1
62902,0
62943,1
62961,1
62966,1
62967,1
62989,1
62993,1
62994,1
63012,1
63030,0
63046,1
63076,0
63098,1
63111,1
63115,1
63146,1
63149,1
63153,1
63167,0
63172,1
63182,1
63205,1
63207,1
63208,1
63220,0
63223,1
63234,1
63238,1
63240,1
63251,1
63263,1
63271,1
63280,1
63291,1
63294,1
63296,1
63297,1
63307,1
63308,1
63309,1
63315,1
63325,1
63326,1
63331,1
63340,1
63342,1
63344,1
63346,1
63352,1
63354,1
63363,1
63372,1
63373,0
63383,1
63385,1
63402,1
63409,1
63417,1
63430,1
63463,1
63497,1
63501,0
63519,1
63530,1
63532,1
63537,0
63545,1
63549,1
63552,1
63562,0
63567,1
63584,0
63593,1
63602,1
63611,1
63619,1
63620,1
63636,1
63639,1
63644,0
63650,1
63652,1
63657,0
63662,1
63681,1
63694,1
63710,1
63719,1
63720,0
63724,0
63731,1
63734,1
63735,0
63737,1
63745,0
63786,0
63837,1
63899,0
63926,1
63931,0
63935,0
63945,0
63955,0
63958,1
63961,1
63962,1
63964,1
63967,1
63970,1
63975,1
63996,1
64003,1
64006,1
64008,1
64048,1
64139,0
64152,0
64161,0
64253,1
64262,0
64296,0
64331,1
64335,0
64336,0
64339,0
64344,1
64366,0
64386,0
64391,0
64397,1
64402,0
64415,0
64427,0
64454,1
64465,1
64493,1
64505,1
64514,1
64516,1
64522,1
64538,1
64543,0
64552,1
64554,1
64557,1
64563,1
64591,0
64605,1
64642,1
64657,1
64664,1
64666,1
64676,1
64741,1
64770,1
64785,0
64790,1
64793,1
64805,1
64809,1
64811,1
64816,0
64817,1
64818,1
64844,1
64853,1
64857,0
64858,0
64860,0
64866,1
64877,1
64882,1
64884,1
64896,1
64906,1
64918,1
64932,1
64953,1
64969,1
64971,1
64974,1
64977,1
65029,1
65033,0
65037,0
65041,1
65045,0
65049,1
65051,0
65064,1
65072,0
65130,0
65192,1
65196,1
65204,1
65242,1
65254,1
65281,0
65282,1
65285,1
65293,1
65299,1
65301,0
65305,1
65341,1
65353,1
65364,0
65386,1
65395,1
65396,1
65404,0
65420,1
65447,1
65459,0
65463,1
65484,1
65496,1
65519,1
65565,1
65606,1
65615,1
65619,0
65713,0
65728,0
65765,1
65775,1
65812,1
65898,1
65900,0
65908,0
65910,1
65925,1
65932,1
65936,1
65940,1
65941,0
65946,1
65947,1
65989,0
66004,1
66009,1
66092,1
66106,1
66191,1
66213,1
66238,1
66239,1
66315,1
66349,1
66393,1
66399,1
66411,1
66416,1
66440,0
66445,1
66516,1
66541,0
66595,1
66603,1
66607,0
66753,1
66782,1
66783,1
66790,1
66811,1
66816,1
66819,1
66842,1
66843,1
66845,1
66851,1
66954,1
66958,1
66970,1
66989,1
67002,1
67021,1
67042,1
67077,1
67085,1
67094,1
67098,1
67106,1
67109,1
67110,1
67158,1
67163,1
67196,1
67198,1
67199,1
67201,1
67214,1
67215,1
67291,1
67297,1
67298,1
67316,1
67319,1
67329,1
67330,1
67336,1
67338,1
67341,1
67344,1
67347,1
67348,1
67353,1
67358,1
67363,1
67380,1
67400,1
67401,0
67402,1
67405,1
67407,1
67409,1
67411,1
67412,1
67413,1
67417,1
67428,1
67429,1
67441,1
67443,1
67451,1
67452,1
67459,1
67462,1
67472,1
67473,1
67474,1
67476,1
67501,1
67502,1
67511,1
67515,1
67516,1
67520,1
67526,1
67527,1
67532,1
67536,1
67548,1
67557,1
67559,1
67561,1
67569,1
67573,1
67587,1
67611,0
67612,1
67634,1
67636,1
67639,1
67640,0
67650,0
67651,0
67669,1
67675,0
67686,1
67687,1
67713,1
67716,1
67717,1
67719,1
67741,1
67742,1
67744,1
67754,1
67758,1
67759,1
67763,1
67776,1
67780,1
67785,1
67838,1
67925,0
67927,1
67949,1
67961,1
67964,1
67988,0
68000,0
68016,1
68019,1
68022,1
68029,1
68035,1
68041,1
68057,1
68149,1
68157,1
68161,1
68170,1
68292,1
68321,1
68442,1
68452,1
68466,1
68507,0
68508,1
68512,1
68515,1
68528,1
68542,1
68549,1
68556,1
68571,0
68595,1
68641,1
68653,1
68774,1
68839,1
68845,0
68859,1
68868,1
68873,1
68878,0
68945,1
68977,1
68985,1
68998,1
69013,1
69073,1
69089,0
69107,0
69109,1
69114,1
69173,1
69188,1
69189,0
69217,1
69231,0
69234,0
69237,1
69253,1
69289,0
69298,1
69314,1
69334,0
69336,0
69350,0
69368,1
69389,1
69428,1
69436,1
69444,1
69447,1
69448,1
69450,1
69457,1
69465,1
69471,1
69486,0
69513,0
69525,1
69541,1
69543,1
69544,1
69553,0
69563,1
69579,1
69587,1
69626,1
69652,1
69653,1
69695,1
69709,1
69780,1
69795,1
69800,1
69814,1
69816,0
69845,1
69847,1
69851,1
69856,1
69859,1
69862,1
69878,1
69885,1
69906,1
69922,1
69936,1
69965,1
69971,1
69980,1
69982,1
69984,1
69988,0
69989,1
70008,1
70033,1
70037,1
70050,1
70056,0
70070,1
70074,1
70075,1
70079,1
70094,1
70095,1
70101,1
70104,1
70107,1
70130,1
70132,1
70140,1
70150,1
70153,1
70169,1
70174,1
70192,1
70197,1
70232,1
70233,1
70262,1
70263,1
70272,1
70274,1
70279,1
70285,1
70289,1
70294,1
70295,1
70312,1
70328,1
70344,1
70346,1
70354,1
70356,1
70358,1
70369,1
70370,1
70393,1
70400,1
70403,1
70456,1
70476,1
70482,1
70488,1
70490,1
70505,1
70513,1
70531,1
70538,0
70547,0
70558,1
70565,0
70577,1
70586,1
70595,1
70615,1
70621,1
70637,1
70651,1
70656,1
70658,1
70670,1
70687,1
70689,1
70699,1
70710,1
70716,1
70727,1
70836,1
70874,1
70879,1
70883,1
70902,1
70913,0
70914,1
70915,0
70916,1
70918,1
70925,0
70927,0
70930,1
70944,0
70952,1
70955,1
70957,0
70961,0
70964,0
70967,1
70968,0
70978,1
70979,1
70980,1
70985,1
70987,1
70989,0
70995,1
70998,1
71004,1
71009,1
71010,1
71011,1
71012,1
71016,1
71024,1
71028,1
71030,1
71031,1
71034,1
71035,1
71038,0
71040,1
71041,0
71043,0
71045,1
71046,1
71047,1
71057,0
71058,0
71060,1
71061,1
71066,1
71068,1
71071,1
71076,1
71078,1
71083,1
71085,0
71090,1
71093,1
71094,0
71097,0
71099,1
71102,1
71107,1
71110,0
71113,1
71114,1
71115,1
71118,1
71119,1
71124,1
71129,1
71131,1
71134,1
71136,1
71142,1
71144,1
71145,0
71150,1
71154,1
71157,0
71158,0
71162,1
71168,1
71176,1
71183,0
71186,0
71188,1
71192,0
71200,1
71211,0
71212,1
71217,1
71236,0
71262,1
71264,1
71267,1
71274,1
71276,1
71280,1
71286,1
71305,0
71317,1
71318,1
71319,1
71322,1
71340,1
71348,1
71355,1
71360,1
71361,1
71364,1
71367,1
71374,1
71394,1
71395,1
71398,0
71415,1
71427,1
71430,1
71432,1
71435,1
71436,1
71439,1
71441,1
71447,1
71449,1
71450,1
71457,0
71470,1
71472,1
71476,1
71477,1
71478,1
71481,1
71482,1
71483,1
71484,1
71490,1
71494,1
71496,1
71546,1
71547,0
71579,1
71584,1
71585,1
71586,1
71595,1
71596,1
71597,1
71609,1
71611,1
71613,1
71617,1
71621,0
71633,1
71636,1
71656,1
71659,1
71664,1
71682,1
71702,0
71705,0
71706,0
71707,0
71708,0
71711,0
71713,0
71720,1
71741,1
71742,1
71769,1
71792,1
71795,1
71811,0
71822,1
71843,1
71848,0
71852,0
71855,1
71862,0
71870,1
71876,0
71879,1
71884,1
71897,1
71902,1
71914,1
71923,1
71927,1
71930,0
71931,0
71959,0
71969,0
71987,1
72001,0
72004,0
72005,0
72009,1
72013,1
72015,1
72016,1
72018,1
72021,1
72025,1
72049,0
72061,1
72064,1
72066,0
72067,1
72069,0
72102,1
72120,0
72122,0
72125,0
72130,0
72132,0
72134,0
72138,0
72141,0
72189,1
72200,1
72208,1
72209,1
72215,1
72228,1
72229,0
72230,1
72231,0
72232,0
72233,1
72241,1
72260,1
72262,1
72274,1
72290,0
72292,0
72293,1
72295,1
72303,1
72344,0
72360,1
72410,0
72431,1
72432,1
72434,1
72444,1
72447,1
72448,1
72449,1
72450,1
72452,1
72455,0
72482,1
72488,1
72527,1
72549,1
72553,1
72554,1
72555,1
72580,1
72586,1
72619,0
72629,0
72633,0
72654,0
72655,1
72689,0
72706,1
72707,1
72721,1
72727,1
72734,1
72746,1
72749,0
72780,1
72781,1
72783,1
72784,0
72798,1
72802,1
72803,1
72804,1
72806,1
72808,1
72809,1
72842,1
72869,1
72873,1
72879,1
72901,1
72917,1
72928,1
72931,0
72942,0
72948,1
72955,1
72958,1
72971,1
72972,1
72980,1
72985,1
72986,1
72987,1
73002,0
73012,1
73042,0
73194,0
73195,1
73196,0
73201,0
73204,1
73205,0
73225,0
73228,1
73264,1
73278,1
73328,0
73360,0
73522,0
73599,0
73620,0
73657,0
73686,1
73691,1
73693,1
73694,1
73696,1
73697,1
73701,1
73704,0
73714,1
73716,1
73752,1
73760,1
73764,1
73766,1
73770,1
73776,1
73797,1
73800,1
73801,1
73804,1
73807,0
73821,1
73827,1
73829,0
73861,0
73874,1
73890,0
73900,0
73947,1
73969,1
73973,1
73990,1
73994,0
73996,1
74005,1
74012,1
74014,1
74038,1
74040,1
74041,1
74056,1
74064,1
74080,1
74126,0
74127,0
74142,1
74143,1
74148,1
74158,0
74182,1
74190,1
74194,1
74205,1
74246,1
74284,1
74311,1
74316,1
74319,1
74329,1
74380,0
74431,1
74432,1
74441,1
74442,1
74453,1
74458,1
74466,0
74472,1
74476,1
74482,1
74488,0
74492,1
74500,1
74501,1
74508,1
74517,1
74519,1
74532,0
74534,1
74557,1
74602,1
74604,1
74610,1
74617,1
74619,1
74626,1
74632,1
74633,1
74641,1
74646,1
74686,0
74706,1
74718,1
74719,1
74720,1
74721,1
74734,1
74773,1
74790,1
74793,1
74796,1
74802,1
74822,1
74839,0
74850,0
74855,1
74856,1
74857,1
74860,0
74875,1
74878,1
74894,1
74941,1
74963,0
74994,1
75007,1
75087,0
75143,1
75156,1
75191,1
75197,1
75212,1
75223,1
75238,1
75239,1
75244,1
75247,1
75390,0
75424,0
75431,0
75437,1
75476,1
75479,1
75481,1
75488,1
75489,1
75491,1
75495,1
75498,1
75510,0
75550,1
75560,1
75566,1
75582,1
75600,1
75608,1
75611,1
75623,0
75629,1
75634,0
75646,1
75668,1
75669,1
75682,1
75688,1
75719,1
75720,1
75721,1
75722,0
75724,1
75727,1
75729,1
75730,1
75752,1
75771,1
75774,0
75781,0
75783,1
75784,1
75785,1
75797,1
75800,1
75802,1
75804,1
75811,1
75819,1
75821,1
75841,0
75888,1
75889,1
75896,0
75908,1
75913,0
75921,0
75922,1
75950,1
75955,1
75957,1
75961,1
76005,1
76028,1
76031,1
76035,1
76049,1
76132,1
76163,1
76177,1
76178,1
76180,1
76186,1
76195,1
76199,1
76201,1
76202,1
76203,0
76204,0
76229,1
76231,1
76232,1
76236,1
76238,1
76240,1
76243,1
76244,1
76245,1
76247,1
76254,1
76256,1
76257,1
76258,1
76259,1
76260,1
76261,1
76262,1
76268,1
76269,1
76272,1
76280,1
76282,0
76292,1
76299,1
76301,0
76302,1
76303,1
76304,1
76313,1
76314,1
76315,1
76316,1
76317,1
76325,1
76332,1
76335,1
76338,1
76344,1
76360,1
76401,1
76472,1
76496,1
76503,1
76519,1
76553,1
76800,1
76815,0
76817,1
76826,1
77010,1
77025,1
77128,0
77285,1
77304,1
77329,1
77348,1
77377,1
77378,1
77382,1
77386,1
77391,1
77394,1
77395,1
77396,1
77405,1
77407,1
77426,1
77434,0
77457,0
77477,0
77478,0
77530,1
77537,1
77585,0
77630,0
77631,0
77634,0
77643,0
77651,0
77653,0
77654,0
77655,0
77657,0
77658,0
77659,0
77721,1
77744,1
77745,1
77774,1
78035,1
78057,1
78071,1
78100,0
78111,0
78239,1
78250,1
78289,1
78300,1
78310,1
78389,1
78404,1
78496,0
78497,0
78501,0
78503,0
78551,1
78555,1
78569,1
78602,1
78622,1
78624,1
78639,1
78760,0
78781,1
78898,1
78924,1
78926,1
78936,1
78956,1
79001,1
79016,1
79025,1
79069,1
79072,1
79080,1
79107,1
79138,0
79154,0
79234,0
79241,1
79247,1
79288,0
79397,1
79445,0
79454,0
79518,1
79713,1
79720,1
79734,1
79736,1
79767,0
79862,0
79866,1
79868,1
79874,0
79880,0
79882,0
79883,0
79900,1
79935,1
79946,1
79948,1
80047,1
80048,1
80049,1
80050,1
80051,1
80052,1
80053,1
80055,1
80056,1
80057,1
80058,1
80252,1
80521,1
80580,1
80651,0
80669,1
80730,0
80800,1
80801,1
80802,1
80830,1
80831,1
80832,0
80833,0
80866,1
80893,1
80899,1
80909,1
80911,1
80928,1
80933,1
80970,1
80982,1
80994,1
81024,1
81045,1
81062,1
81122,1
81138,1
81140,1
81148,1
81193,1
81235,1
81244,1
81317,1
81373,1
81497,1
81510,1
81688,1
81756,1
81783,0
81813,0
81858,0
81868,0
81872,0
81885,0
82046,0
82303,1
82306,1
82346,1
82548,1
82599,1
82775,1
83040,1
83052,1
83398,1
83414,1
83446,1
83456,1
83573,0
83657,1
83690,1
83693,1
83694,1
83767,1
83918,1
83956,1
83996,1
84010,1
84027,0
84046,1
84076,1
84137,0
84164,0
84193,0
84210,1
84212,1
84227,1
84255,1
84429,1
84470,1
84501,1
84618,1
84626,1
84830,1
84934,1
84962,1
85247,0
85280,1
85282,1
85368,0
85494,0
85496,1
85514,0
85597,1
85688,1
85709,1
85771,0
85798,1
85904,1
85920,0
85937,1
86094,1
86454,1
86510,1
86577,1
86683,1
86696,0
86715,1
86788,1
86822,0
86847,1
86855,1
86995,0
87005,1
87207,1
87213,1
87223,1
87397,1
87497,1
87546,1
87612,1
87640,1
87654,1
87845,1
88041,1
88054,1
88098,1
88219,1
88320,1
88364,1
88409,1
88429,1
88542,1
88592,0
88758,0
88766,0
88868,0
88960,1
88994,0
88995,0
88996,0
88997,0
88999,0
89002,0
89006,0
89007,0
89010,0
89017,0
89018,0
89021,0
89027,0
89032,0
89045,0
89051,0
89055,0
89056,0
89057,0
89060,1
89063,0
89064,0
89066,0
89086,0
89207,0
89278,1
89308,1
89422,1
89487,1
89542,1
89550,1
89594,1
89608,0
89612,1
89641,0
89655,1
89703,0
89733,1
89816,1
89823,1
90031,1
90056,1
90110,1
90295,1
90338,1
90351,1
90354,1
90371,1
90573,1
90888,1
91037,1
91085,1
91086,1
91105,0
91109,1
91147,1
91624,1
91637,1
91713,1
91904,1
91933,1
91935,1
91958,1
91959,1
92044,1
92196,1
92199,1
92293,0
92339,0
92340,0
92369,1
92373,1
92375,1
92565,0
92639,0
92733,1
92770,1
92772,1
92784,1
92796,1
92801,1
92805,1
92868,0
93180,1
93268,1
93273,0
93411,1
93413,1
93414,1
93502,1
93503,1
93504,1
93505,1
93506,1
93507,1
93508,1
93548,1
93611,1
93622,0
93633,1
93638,1
93641,1
93673,1
93690,1
93842,1
93860,0
93923,0
93931,1
93943,1
93947,1
93948,0
93950,0
93951,0
93952,0
93953,0
93954,0
93960,0
94020,1
